 0.35097E-01  0.35097E-01  0.35097E-01
 0.35053E-01  0.35053E-01  0.35053E-01
 0.34991E-01  0.34991E-01  0.34991E-01
 0.34915E-01  0.34915E-01  0.34915E-01
 0.34822E-01  0.34822E-01  0.34822E-01
 0.34713E-01  0.34713E-01  0.34713E-01
 0.34589E-01  0.34589E-01  0.34589E-01
 0.34448E-01  0.34448E-01  0.34448E-01
 0.34287E-01  0.34287E-01  0.34287E-01
 0.34111E-01  0.34111E-01  0.34111E-01
 0.33915E-01  0.33915E-01  0.33915E-01
 0.33704E-01  0.33704E-01  0.33704E-01
 0.33477E-01  0.33477E-01  0.33477E-01
 0.33233E-01  0.33233E-01  0.33233E-01
 0.32970E-01  0.32970E-01  0.32970E-01
 0.32694E-01  0.32694E-01  0.32694E-01
 0.32399E-01  0.32399E-01  0.32399E-01
 0.32086E-01  0.32086E-01  0.32086E-01
 0.31756E-01  0.31756E-01  0.31756E-01
 0.31412E-01  0.31412E-01  0.31412E-01
 0.31051E-01  0.31051E-01  0.31051E-01
 0.30675E-01  0.30675E-01  0.30675E-01
 0.30286E-01  0.30286E-01  0.30286E-01
 0.29880E-01  0.29880E-01  0.29880E-01
 0.29460E-01  0.29460E-01  0.29460E-01
 0.29027E-01  0.29027E-01  0.29027E-01
 0.28581E-01  0.28581E-01  0.28581E-01
 0.28120E-01  0.28120E-01  0.28120E-01
 0.27649E-01  0.27649E-01  0.27649E-01
 0.27165E-01  0.27165E-01  0.27165E-01
 0.26670E-01  0.26670E-01  0.26670E-01
 0.26164E-01  0.26164E-01  0.26164E-01
 0.25648E-01  0.25648E-01  0.25648E-01
 0.25126E-01  0.25126E-01  0.25126E-01
 0.24594E-01  0.24594E-01  0.24594E-01
 0.24057E-01  0.24057E-01  0.24057E-01
 0.23512E-01  0.23512E-01  0.23512E-01
 0.22962E-01  0.22962E-01  0.22962E-01
 0.22408E-01  0.22408E-01  0.22408E-01
 0.21851E-01  0.21851E-01  0.21851E-01
 0.21291E-01  0.21291E-01  0.21291E-01
 0.20731E-01  0.20731E-01  0.20731E-01
 0.20168E-01  0.20168E-01  0.20168E-01
 0.19606E-01  0.19606E-01  0.19606E-01
 0.19046E-01  0.19046E-01  0.19046E-01
 0.18489E-01  0.18489E-01  0.18489E-01
 0.17935E-01  0.17935E-01  0.17935E-01
 0.17384E-01  0.17384E-01  0.17384E-01
 0.16839E-01  0.16839E-01  0.16839E-01
 0.16299E-01  0.16299E-01  0.16299E-01
 0.15766E-01  0.15766E-01  0.15766E-01
 0.15240E-01  0.15240E-01  0.15240E-01
 0.14720E-01  0.14720E-01  0.14720E-01
 0.14209E-01  0.14209E-01  0.14209E-01
 0.13707E-01  0.13707E-01  0.13707E-01
 0.13213E-01  0.13213E-01  0.13213E-01
 0.12729E-01  0.12729E-01  0.12729E-01
 0.12254E-01  0.12254E-01  0.12254E-01
 0.11787E-01  0.11787E-01  0.11787E-01
 0.11329E-01  0.11329E-01  0.11329E-01
 0.10880E-01  0.10880E-01  0.10880E-01
 0.10438E-01  0.10438E-01  0.10438E-01
 0.10004E-01  0.10004E-01  0.10004E-01
 0.95776E-02  0.95776E-02  0.95776E-02
 0.91568E-02  0.91568E-02  0.91568E-02
 0.87418E-02  0.87418E-02  0.87418E-02
 0.83316E-02  0.83316E-02  0.83316E-02
 0.79256E-02  0.79256E-02  0.79256E-02
