    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  21280   9318   8482   3480
   10  22922   9682   8876   4364
   11  24031  10220   9073   4738
   12  24365  10466   8719   5180
   13  24419   9991   8529   5899
   14  24523   9775   8521   6227
   15  24457   9706   8044   6707
   16  24322   9585   7868   6869
   17  23961   9293   7424   7244
   18  23504   9015   7026   7463
   19  23134   8734   6792   7608
   20  22603   8426   6425   7752
   21  21719   8223   6049   7447
   22  21079   7839   5779   7461
   23  20369   7600   5467   7302
   24  20069   7452   5168   7449
   25  19660   7146   4842   7672
   26  18908   6926   4579   7403
   27  18610   6691   4442   7477
   28  17871   6409   4259   7203
   29  17749   6238   4053   7458
   30  17308   6030   3896   7382
   31  16751   5647   3695   7409
   32  16415   5635   3556   7224
   33  15852   5494   3533   6825
   34  15928   5312   3399   7217
   35  15458   5054   3270   7134
   36  15161   4975   3249   6937
   37  14963   4816   3160   6987
   38  14609   4742   3021   6846
   39  14329   4491   2905   6933
   40  14092   4451   2842   6799
   41  13568   4312   2759   6497
   42  13336   4019   2771   6546
   43  13069   3949   2582   6538
   44  12876   3988   2628   6260
   45  12621   3684   2423   6514
   46  12249   3756   2462   6031
   47  12148   3522   2415   6211
   48  11945   3457   2376   6112
   49  11731   3294   2250   6187
   50  11315   3321   2207   5787
   51  11442   3124   2096   6222
   52  11018   3159   2162   5697
   53  10884   3134   1998   5752
   54  10557   2947   2041   5569
   55  10250   2912   1907   5431
   56  10221   2855   1967   5399
   57  10078   2714   1909   5455
   58   9784   2735   1820   5229
   59   9683   2601   1887   5195
   60   9561   2560   1781   5220
   61   9366   2505   1720   5141
   62   9151   2439   1667   5045
   63   9109   2378   1716   5015
   64   9014   2277   1617   5120
   65   8732   2250   1640   4842
   66   8468   2310   1598   4560
   67   8498   2172   1513   4813
   68   8293   2146   1620   4527
