    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  43141  19760  18963   4418
   10  46222  21040  19076   6106
   11  47966  21696  19255   7015
   12  48616  21328  18530   8758
   13  48177  20693  17568   9916
   14  48818  20946  17464  10408
   15  49131  20605  16856  11670
   16  50379  21106  16315  12958
   17  50189  20537  15941  13711
   18  49330  19919  15235  14176
   19  47199  19027  14211  13961
   20  45325  17816  13066  14443
   21  43428  16974  12485  13969
   22  42070  16523  11790  13757
   23  41157  16114  11253  13790
   24  40009  15552  10806  13651
   25  39128  14769  10035  14324
   26  38405  14268   9719  14418
   27  37059  13680   9179  14200
   28  35805  13199   8724  13882
   29  34849  12973   8413  13463
   30  34041  12246   8102  13693
   31  33643  11820   7878  13945
   32  32431  11380   7458  13593
   33  32174  10856   7288  14030
   34  31367  10572   6903  13892
   35  30560  10217   6663  13680
   36  29690   9846   6397  13447
   37  28941   9435   6208  13298
   38  28250   9297   5983  12970
   39  27916   8991   5838  13087
   40  27427   8425   5573  13429
   41  26206   8282   5316  12608
   42  25690   7935   5262  12493
   43  25481   7900   5014  12567
   44  24685   7450   4977  12258
   45  24354   7242   4819  12293
   46  23915   6953   4592  12370
   47  23396   6937   4596  11863
   48  23095   6575   4392  12128
   49  22372   6512   4391  11469
   50  22308   6264   4274  11770
   51  21732   6005   4118  11609
   52  21391   5778   4023  11590
   53  20831   5756   3899  11176
   54  20433   5610   3824  10999
   55  20390   5399   3666  11325
   56  20019   5248   3549  11222
   57  19297   5208   3584  10505
   58  19059   4937   3395  10727
   59  18865   4735   3468  10662
   60  18586   4745   3223  10618
   61  18079   4561   3314  10204
   62  18040   4488   3241  10311
   63  17734   4424   3056  10254
   64  17581   4370   3121  10090
   65  17063   4172   3065   9826
   66  16901   4010   2978   9913
   67  16558   4044   2863   9651
   68  16304   3906   2878   9520
