 0.34984E-01  0.34984E-01  0.34984E-01
 0.34845E-01  0.34845E-01  0.34845E-01
 0.34689E-01  0.34689E-01  0.34689E-01
 0.34520E-01  0.34520E-01  0.34520E-01
 0.34337E-01  0.34337E-01  0.34337E-01
 0.34137E-01  0.34137E-01  0.34137E-01
 0.33920E-01  0.33920E-01  0.33920E-01
 0.33689E-01  0.33689E-01  0.33689E-01
 0.33440E-01  0.33440E-01  0.33440E-01
 0.33177E-01  0.33177E-01  0.33177E-01
 0.32900E-01  0.32900E-01  0.32900E-01
 0.32606E-01  0.32606E-01  0.32606E-01
 0.32296E-01  0.32296E-01  0.32296E-01
 0.31974E-01  0.31974E-01  0.31974E-01
 0.31634E-01  0.31634E-01  0.31634E-01
 0.31279E-01  0.31279E-01  0.31279E-01
 0.30908E-01  0.30908E-01  0.30908E-01
 0.30524E-01  0.30524E-01  0.30524E-01
 0.30125E-01  0.30125E-01  0.30125E-01
 0.29713E-01  0.29713E-01  0.29713E-01
 0.29288E-01  0.29288E-01  0.29288E-01
 0.28849E-01  0.28849E-01  0.28849E-01
 0.28396E-01  0.28396E-01  0.28396E-01
 0.27933E-01  0.27933E-01  0.27933E-01
 0.27457E-01  0.27457E-01  0.27457E-01
 0.26969E-01  0.26969E-01  0.26969E-01
 0.26472E-01  0.26472E-01  0.26472E-01
 0.25963E-01  0.25963E-01  0.25963E-01
 0.25444E-01  0.25444E-01  0.25444E-01
 0.24916E-01  0.24916E-01  0.24916E-01
 0.24379E-01  0.24379E-01  0.24379E-01
 0.23836E-01  0.23836E-01  0.23836E-01
 0.23287E-01  0.23287E-01  0.23287E-01
 0.22731E-01  0.22731E-01  0.22731E-01
 0.22170E-01  0.22170E-01  0.22170E-01
 0.21605E-01  0.21605E-01  0.21605E-01
 0.21037E-01  0.21037E-01  0.21037E-01
 0.20466E-01  0.20466E-01  0.20466E-01
 0.19894E-01  0.19894E-01  0.19894E-01
 0.19322E-01  0.19322E-01  0.19322E-01
 0.18749E-01  0.18749E-01  0.18749E-01
 0.18177E-01  0.18177E-01  0.18177E-01
 0.17609E-01  0.17609E-01  0.17609E-01
 0.17043E-01  0.17043E-01  0.17043E-01
 0.16481E-01  0.16481E-01  0.16481E-01
 0.15925E-01  0.15925E-01  0.15925E-01
 0.15374E-01  0.15374E-01  0.15374E-01
 0.14829E-01  0.14829E-01  0.14829E-01
 0.14293E-01  0.14293E-01  0.14293E-01
 0.13763E-01  0.13763E-01  0.13763E-01
 0.13242E-01  0.13242E-01  0.13242E-01
 0.12731E-01  0.12731E-01  0.12731E-01
 0.12229E-01  0.12229E-01  0.12229E-01
 0.11738E-01  0.11738E-01  0.11738E-01
 0.11257E-01  0.11257E-01  0.11257E-01
 0.10786E-01  0.10786E-01  0.10786E-01
 0.10327E-01  0.10327E-01  0.10327E-01
 0.98775E-02  0.98775E-02  0.98775E-02
 0.94389E-02  0.94389E-02  0.94389E-02
 0.90106E-02  0.90106E-02  0.90106E-02
 0.85921E-02  0.85921E-02  0.85921E-02
 0.81839E-02  0.81839E-02  0.81839E-02
 0.77845E-02  0.77845E-02  0.77845E-02
 0.73940E-02  0.73940E-02  0.73940E-02
 0.70116E-02  0.70116E-02  0.70116E-02
 0.66368E-02  0.66368E-02  0.66368E-02
 0.62691E-02  0.62691E-02  0.62691E-02
 0.59078E-02  0.59078E-02  0.59078E-02
 0.55526E-02  0.55526E-02  0.55526E-02
 0.52031E-02  0.52031E-02  0.52031E-02
 0.48588E-02  0.48588E-02  0.48588E-02
 0.45197E-02  0.45197E-02  0.45197E-02
 0.41857E-02  0.41857E-02  0.41857E-02
 0.38572E-02  0.38572E-02  0.38572E-02
 0.35345E-02  0.35345E-02  0.35345E-02
 0.32183E-02  0.32183E-02  0.32183E-02
 0.29095E-02  0.29095E-02  0.29095E-02
 0.26093E-02  0.26093E-02  0.26093E-02
 0.23187E-02  0.23187E-02  0.23187E-02
 0.20397E-02  0.20397E-02  0.20397E-02
 0.17735E-02  0.17735E-02  0.17735E-02
 0.17223E-02  0.17223E-02  0.17223E-02
 0.15553E-02  0.15553E-02  0.15553E-02
 0.13956E-02  0.13956E-02  0.13956E-02
 0.12435E-02  0.12435E-02  0.12435E-02
 0.10996E-02  0.10996E-02  0.10996E-02
 0.96416E-03  0.96416E-03  0.96416E-03
 0.83773E-03  0.83773E-03  0.83773E-03
 0.72058E-03  0.72058E-03  0.72058E-03
 0.61295E-03  0.61295E-03  0.61295E-03
 0.51497E-03  0.51497E-03  0.51497E-03
 0.42675E-03  0.42675E-03  0.42675E-03
 0.34819E-03  0.34819E-03  0.34819E-03
 0.27913E-03  0.27913E-03  0.27913E-03
 0.21933E-03  0.21933E-03  0.21933E-03
 0.16836E-03  0.16836E-03  0.16836E-03
 0.12572E-03  0.12572E-03  0.12572E-03
 0.90773E-04  0.90773E-04  0.90773E-04
 0.62856E-04  0.62856E-04  0.62856E-04
 0.41206E-04  0.41206E-04  0.41206E-04
 0.24981E-04  0.24981E-04  0.24981E-04
 0.13361E-04  0.13361E-04  0.13361E-04
 0.54907E-05  0.54907E-05  0.54907E-05
 0.59614E-06  0.59614E-06  0.59614E-06
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
