    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  10803   4192   4136   2475
   10  10842   4146   3897   2799
   11  10456   3938   3738   2780
   12  10081   3699   3336   3046
   13  10319   3693   3299   3327
   14  10629   3860   3289   3480
   15  10804   3631   3115   4058
   16  10757   3600   2826   4331
   17  10324   3520   2644   4160
   18  10106   3300   2486   4320
   19   9692   3156   2364   4172
   20   9384   3142   2284   3958
   21   9732   2973   2143   4616
   22   9576   2888   1995   4693
   23   9341   2950   1924   4467
   24   9082   2698   1813   4571
   25   8882   2717   1758   4407
   26   8837   2655   1657   4525
   27   8683   2649   1625   4409
   28   8541   2690   1595   4256
   29   8526   2548   1433   4545
   30   8354   2470   1429   4455
   31   8234   2445   1339   4450
   32   8166   2319   1292   4555
   33   7971   2128   1318   4525
   34   7832   2140   1196   4496
   35   7575   2060   1205   4310
   36   7447   2051   1109   4287
   37   7434   1903   1168   4363
   38   7224   1897   1091   4236
   39   7257   1868   1042   4347
   40   7124   1759   1085   4280
   41   6955   1744   1069   4142
   42   6884   1671    949   4264
   43   6763   1730    979   4054
   44   6699   1641    953   4105
   45   6564   1548    951   4065
   46   6477   1663    917   3897
   47   6299   1523    852   3924
   48   6077   1492    830   3755
   49   6096   1425    859   3812
   50   6214   1467    830   3917
   51   5856   1366    826   3664
   52   5909   1347    860   3702
   53   5781   1342    745   3694
   54   5766   1285    781   3700
   55   5564   1226    753   3585
   56   5612   1118    693   3801
   57   5228   1128    730   3370
   58   5266   1191    739   3336
   59   5353   1142    658   3553
   60   5240   1111    693   3436
   61   5148   1007    683   3458
   62   5031   1066    685   3280
   63   5013   1032    690   3291
   64   4898    961    664   3273
   65   4947    915    640   3392
   66   4891    951    597   3343
   67   4689    940    629   3120
   68   4757    899    631   3227
