    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      1     -1
    9  41779  19378  17358   5043
   10  44889  19867  17923   7099
   11  47097  20619  17852   8626
   12  47702  20425  17892   9385
   13  48528  20363  17425  10740
   14  48616  20054  17048  11514
   15  48546  19664  16746  12136
   16  48881  19511  15924  13446
   17  48511  18986  15090  14435
   18  46890  18336  14451  14103
   19  45860  17764  13711  14385
   20  44797  17235  12930  14632
   21  43384  16229  12398  14757
   22  42322  15957  12046  14319
   23  41197  15523  11023  14651
   24  40275  14814  10699  14762
   25  39573  14481   9819  15273
   26  38592  14041   9582  14969
   27  37747  13695   9256  14796
   28  36862  13448   8760  14654
   29  35919  12730   8429  14760
   30  35501  12345   8121  15035
   31  34290  11861   7744  14685
   32  33307  11452   7441  14414
   33  32943  10873   7187  14883
   34  32477  10477   6919  15081
   35  31996  10376   6734  14886
   36  31264  10124   6417  14723
   37  30391   9595   6294  14502
   38  29849   9377   5936  14536
   39  29144   9028   5910  14206
   40  28708   8864   5661  14183
   41  28043   8418   5459  14166
   42  27658   8151   5362  14145
   43  27304   7893   5099  14312
   44  26546   7622   5134  13790
   45  26152   7415   4869  13868
   46  25610   7266   4702  13642
   47  25013   7005   4667  13341
   48  24617   6892   4467  13258
   49  24213   6641   4283  13289
   50  23642   6338   4311  12993
   51  23432   6404   4060  12968
   52  22795   6066   4095  12634
   53  22471   6024   3917  12530
   54  21973   5688   3884  12401
   55  21464   5563   3776  12125
   56  21148   5555   3592  12001
   57  21291   5305   3586  12400
   58  20518   5208   3465  11845
   59  20529   5083   3416  12030
   60  19992   5035   3333  11624
   61  19688   4776   3338  11574
   62  19261   4746   3290  11225
   63  19362   4543   3170  11649
   64  18671   4552   3169  10950
   65  18410   4434   3086  10890
   66  18213   4354   2992  10867
   67  17586   4288   2989  10309
   68  17320   3950   2995  10375
