    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  42085  17921  16851   7313
   10  42649  18614  16413   7622
   11  39624  16869  14595   8160
   12  36848  15219  13096   8533
   13  35609  14004  12201   9404
   14  37306  14598  12332  10376
   15  38937  15463  12656  10818
   16  39000  15083  12041  11876
   17  38667  14428  11109  13130
   18  37235  14174  10133  12928
   19  35065  13188   9733  12144
   20  33132  12386   8765  11981
   21  32754  12206   8553  11995
   22  32270  12099   8118  12053
   23  31674  11555   7764  12355
   24  31590  11001   7187  13402
   25  31055  11284   7017  12754
   26  30021  10537   6801  12683
   27  29155  10094   6170  12891
   28  28786  10083   6070  12633
   29  28646   9605   5772  13269
   30  28211   9495   5618  13098
   31  27961   9329   5553  13079
   32  27357   8957   5277  13123
   33  27164   8636   5083  13445
   34  26079   8334   4812  12933
   35  25758   8070   4745  12943
   36  25338   7938   4619  12781
   37  24832   7549   4484  12799
   38  23974   7228   4143  12603
   39  23451   6974   4153  12324
   40  23450   6676   4026  12748
   41  22569   6652   3919  11998
   42  22259   6388   3756  12115
   43  21991   6079   3730  12182
   44  21417   5740   3591  12086
   45  20868   5820   3442  11606
   46  20308   5690   3408  11210
   47  20506   5430   3273  11803
   48  19975   5312   3295  11368
   49  19799   4937   3134  11728
   50  19154   4996   3009  11149
   51  18739   4671   3027  11041
   52  18239   4709   2922  10608
   53  18119   4667   2888  10564
   54  17681   4390   2674  10617
   55  17430   4299   2709  10422
   56  17217   4247   2633  10337
   57  16804   3842   2587  10375
   58  16657   3933   2642  10082
   59  16221   3879   2613   9729
   60  15929   3729   2638   9562
   61  15709   3517   2410   9782
   62  15717   3589   2400   9728
   63  15362   3484   2382   9496
   64  15289   3498   2332   9459
   65  14792   3191   2229   9372
   66  14658   3210   2140   9308
   67  14409   3186   2078   9145
   68  14354   3135   2058   9161
