    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  24672   9455   9319   5898
   10  26964  10564   9801   6599
   11  29238  11122   9845   8271
   12  29894  11204   9959   8731
   13  30769  11441   9755   9573
   14  31122  11652   9300  10170
   15  31766  11594   9148  11024
   16  31918  11288   8848  11782
   17  31765  11083   8326  12356
   18  31197  10965   8158  12074
   19  30848  10788   7669  12391
   20  29609  10105   7225  12279
   21  29288   9879   6947  12462
   22  28634   9384   6452  12798
   23  28120   9345   6201  12574
   24  27198   9184   6002  12012
   25  26587   8757   5751  12079
   26  26152   8541   5426  12185
   27  25717   8264   5236  12217
   28  24958   7955   4996  12007
   29  24318   7777   4759  11782
   30  23806   7343   4582  11881
   31  23438   7023   4388  12027
   32  22705   6682   4306  11717
   33  22383   6537   4107  11739
   34  21827   6176   3873  11778
   35  21126   6106   3775  11245
   36  20761   5841   3754  11166
   37  20625   5607   3633  11385
   38  20174   5450   3466  11258
   39  19624   5235   3416  10973
   40  19196   5144   3320  10732
   41  18739   5023   3212  10504
   42  18442   4699   3027  10716
   43  18128   4607   3038  10483
   44  17632   4520   2885  10227
   45  17364   4376   2853  10135
   46  17225   4321   2866  10038
   47  16919   4201   2753   9965
   48  16608   4073   2683   9852
   49  16335   3827   2610   9898
   50  16119   3924   2531   9664
   51  15612   3647   2527   9438
   52  15426   3655   2424   9347
   53  15224   3558   2346   9320
   54  14732   3516   2253   8963
   55  14696   3379   2201   9116
   56  14420   3285   2135   9000
   57  14425   3168   2180   9077
   58  14171   3093   2083   8995
   59  13933   3023   2031   8879
   60  13619   2895   1976   8748
   61  13277   2867   2005   8405
   62  13128   2750   1925   8453
   63  13123   2579   1900   8644
   64  12954   2570   1801   8583
   65  12671   2557   1781   8333
   66  12547   2598   1739   8210
   67  12328   2416   1731   8181
   68  12124   2404   1765   7955
