    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9   6415   2747   2639   1029
   10   6341   2616   2474   1251
   11   6033   2437   2136   1460
   12   5749   2271   2048   1430
   13   5609   2156   1950   1503
   14   5670   2131   1864   1675
   15   5947   2142   1882   1923
   16   5881   2235   1753   1893
   17   5916   2241   1603   2072
   18   5647   2082   1467   2098
   19   5420   1943   1486   1991
   20   5109   1900   1258   1951
   21   5092   1720   1322   2050
   22   5141   1846   1177   2118
   23   5091   1668   1135   2288
   24   4957   1625   1080   2252
   25   4880   1609   1065   2206
   26   4778   1537    957   2284
   27   4606   1519    882   2205
   28   4561   1494    901   2166
   29   4630   1440    879   2311
   30   4614   1385    837   2392
   31   4539   1357    850   2332
   32   4406   1358    772   2276
   33   4462   1325    763   2374
   34   4357   1260    723   2374
   35   4284   1205    727   2352
   36   4154   1169    744   2241
   37   4193   1131    718   2344
   38   4076   1077    626   2373
   39   3886   1110    675   2101
   40   3837   1027    641   2169
   41   3864   1077    633   2154
   42   3700    979    568   2153
   43   3708   1005    610   2093
   44   3607    912    567   2128
   45   3560    909    519   2132
   46   3562    914    609   2039
   47   3515    845    550   2120
   48   3357    816    534   2007
   49   3374    780    535   2059
   50   3359    785    501   2073
   51   3250    773    478   1999
   52   3275    811    494   1970
   53   3180    788    463   1929
   54   3089    733    469   1887
   55   3131    686    486   1959
   56   2884    714    439   1731
   57   2993    696    421   1876
   58   2882    686    418   1778
   59   2897    615    414   1868
   60   2834    634    411   1789
   61   2835    587    415   1833
   62   2718    618    403   1697
   63   2763    572    417   1774
   64   2704    573    365   1766
   65   2588    564    401   1623
   66   2671    574    397   1700
   67   2637    553    398   1686
   68   2538    564    344   1630
