    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  46720  19954  18648   8118
   10  51324  21887  19801   9636
   11  54265  22841  19953  11471
   12  55800  23100  19759  12941
   13  54659  22763  18782  13114
   14  54347  22409  18399  13539
   15  54540  22451  17620  14469
   16  54237  21791  16788  15658
   17  53221  21406  16077  15738
   18  52814  20645  15305  16864
   19  51139  20014  14512  16613
   20  49813  19355  13880  16578
   21  48725  18546  13006  17173
   22  47629  17818  12601  17210
   23  46140  17296  11971  16873
   24  45193  16687  11439  17067
   25  43871  15976  10942  16953
   26  43338  15640  10538  17160
   27  41726  15156  10057  16513
   28  40560  14262   9541  16757
   29  39483  13939   9345  16199
   30  38555  13422   8858  16275
   31  36852  12939   8279  15634
   32  36135  12317   8162  15656
   33  35409  11753   7917  15739
   34  35252  11810   7858  15584
   35  34414  11356   7455  15603
   36  34081  11017   7247  15817
   37  33194  10744   6921  15529
   38  32150  10320   6864  14966
   39  31561   9876   6835  14850
   40  31069   9860   6449  14760
   41  30165   9405   6180  14580
   42  29634   9333   6050  14251
   43  29404   8970   5906  14528
   44  28462   8757   5732  13973
   45  27845   8441   5733  13671
   46  27093   8257   5494  13342
   47  26961   8149   5306  13506
   48  26530   7781   5208  13541
   49  25607   7542   5077  12988
   50  25263   7442   5028  12793
   51  24973   7168   4871  12934
   52  24554   7080   4672  12802
   53  23728   6925   4652  12151
   54  23477   6672   4590  12215
   55  23106   6513   4444  12149
   56  22725   6290   4419  12016
   57  22465   6181   4127  12157
   58  22171   5901   4047  12223
   59  21525   5764   3999  11762
   60  21414   5730   3990  11694
   61  21084   5596   4051  11437
   62  20656   5271   3898  11487
   63  20508   5193   3769  11546
   64  19984   5164   3705  11115
   65  19593   5026   3693  10874
   66  19270   4968   3468  10834
   67  19035   4801   3385  10849
   68  18833   4665   3440  10728
