    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      1      0      0      1
    9  62684  26177  24270  12237
   10  67698  27928  25254  14516
   11  72052  28977  25221  17854
   12  73824  28998  25269  19557
   13  75127  29288  25051  20788
   14  75915  29398  23863  22654
   15  76397  29086  23197  24114
   16  77376  28323  22480  26573
   17  76367  27541  21318  27508
   18  74999  27135  20574  27290
   19  73689  26404  19685  27600
   20  71493  25805  18681  27007
   21  70131  24661  17898  27572
   22  68380  23682  16518  28180
   23  66702  23272  15897  27533
   24  64803  22676  15115  27012
   25  63354  21895  14399  27060
   26  61660  21376  13965  26319
   27  60307  20578  13127  26602
   28  59153  19965  12835  26353
   29  57490  19274  12023  26193
   30  56176  18543  11639  25994
   31  55317  17699  11066  26552
   32  53853  17025  10793  26035
   33  52711  16252  10439  26020
   34  51524  15613   9998  25913
   35  50413  15342   9587  25484
   36  49074  14765   9578  24731
   37  48429  14315   9198  24916
   38  47723  13788   8757  25178
   39  46177  13411   8540  24226
   40  45757  13052   8322  24383
   41  44549  12707   8136  23706
   42  43736  12120   7734  23882
   43  43000  11703   7873  23424
   44  42173  11675   7408  23090
   45  41150  11002   7198  22950
   46  40561  10816   7135  22610
   47  39952  10557   6981  22414
   48  39410  10345   6726  22339
   49  38633   9757   6630  22246
   50  37879   9780   6442  21657
   51  37051   9445   6389  21217
   52  36549   9227   6173  21149
   53  35893   9035   6008  20850
   54  34938   8746   5854  20338
   55  34545   8369   5682  20494
   56  33967   8342   5595  20030
   57  33533   8121   5481  19931
   58  33027   7886   5354  19787
   59  32764   7709   5202  19853
   60  31881   7508   5081  19292
   61  31151   7354   5156  18641
   62  30937   7171   4890  18876
   63  30572   6795   4919  18858
   64  30173   6755   4701  18717
   65  29470   6585   4655  18230
   66  29237   6575   4514  18148
   67  28690   6269   4550  17871
   68  28086   6276   4448  17362
