 0.16806E-02  0.16806E-02  0.16806E-02
 0.16501E-02  0.16501E-02  0.16501E-02
 0.16188E-02  0.16188E-02  0.16188E-02
 0.15865E-02  0.15865E-02  0.15865E-02
 0.15533E-02  0.15533E-02  0.15533E-02
 0.15194E-02  0.15194E-02  0.15194E-02
 0.14846E-02  0.14846E-02  0.14846E-02
 0.14491E-02  0.14491E-02  0.14491E-02
 0.14128E-02  0.14128E-02  0.14128E-02
 0.13759E-02  0.13759E-02  0.13759E-02
 0.13382E-02  0.13382E-02  0.13382E-02
 0.12999E-02  0.12999E-02  0.12999E-02
 0.12612E-02  0.12612E-02  0.12612E-02
 0.12219E-02  0.12219E-02  0.12219E-02
 0.11822E-02  0.11822E-02  0.11822E-02
 0.11422E-02  0.11422E-02  0.11422E-02
 0.11018E-02  0.11018E-02  0.11018E-02
 0.10612E-02  0.10612E-02  0.10612E-02
 0.10204E-02  0.10204E-02  0.10204E-02
 0.97955E-03  0.97955E-03  0.97955E-03
 0.93867E-03  0.93867E-03  0.93867E-03
 0.89781E-03  0.89781E-03  0.89781E-03
 0.85709E-03  0.85709E-03  0.85709E-03
 0.81660E-03  0.81660E-03  0.81660E-03
 0.77640E-03  0.77640E-03  0.77640E-03
 0.73654E-03  0.73654E-03  0.73654E-03
 0.69719E-03  0.69719E-03  0.69719E-03
 0.65839E-03  0.65839E-03  0.65839E-03
 0.62020E-03  0.62020E-03  0.62020E-03
 0.58273E-03  0.58273E-03  0.58273E-03
 0.54606E-03  0.54606E-03  0.54606E-03
 0.51026E-03  0.51026E-03  0.51026E-03
 0.47538E-03  0.47538E-03  0.47538E-03
 0.44155E-03  0.44155E-03  0.44155E-03
 0.40881E-03  0.40881E-03  0.40881E-03
 0.37723E-03  0.37723E-03  0.37723E-03
 0.34690E-03  0.34690E-03  0.34690E-03
 0.31782E-03  0.31782E-03  0.31782E-03
 0.29008E-03  0.29008E-03  0.29008E-03
 0.26372E-03  0.26372E-03  0.26372E-03
 0.23876E-03  0.23876E-03  0.23876E-03
 0.21524E-03  0.21524E-03  0.21524E-03
 0.19318E-03  0.19318E-03  0.19318E-03
 0.17257E-03  0.17257E-03  0.17257E-03
 0.15344E-03  0.15344E-03  0.15344E-03
 0.13576E-03  0.13576E-03  0.13576E-03
 0.11951E-03  0.11951E-03  0.11951E-03
 0.10467E-03  0.10467E-03  0.10467E-03
 0.91200E-04  0.91200E-04  0.91200E-04
 0.79044E-04  0.79044E-04  0.79044E-04
 0.68152E-04  0.68152E-04  0.68152E-04
 0.58454E-04  0.58454E-04  0.58454E-04
 0.49877E-04  0.49877E-04  0.49877E-04
 0.42345E-04  0.42345E-04  0.42345E-04
 0.35770E-04  0.35770E-04  0.35770E-04
 0.30071E-04  0.30071E-04  0.30071E-04
 0.25155E-04  0.25155E-04  0.25155E-04
 0.20936E-04  0.20936E-04  0.20936E-04
 0.17327E-04  0.17327E-04  0.17327E-04
 0.14249E-04  0.14249E-04  0.14249E-04
 0.11627E-04  0.11627E-04  0.11627E-04
 0.93957E-05  0.93957E-05  0.93957E-05
 0.74960E-05  0.74960E-05  0.74960E-05
 0.58811E-05  0.58811E-05  0.58811E-05
 0.45128E-05  0.45128E-05  0.45128E-05
 0.33624E-05  0.33624E-05  0.33624E-05
 0.24075E-05  0.24075E-05  0.24075E-05
 0.16327E-05  0.16327E-05  0.16327E-05
 0.10238E-05  0.10238E-05  0.10238E-05
 0.56768E-06  0.56768E-06  0.56768E-06
 0.24908E-06  0.24908E-06  0.24908E-06
 0.48063E-07  0.48063E-07  0.48063E-07
-0.57718E-07 -0.57718E-07 -0.57718E-07
-0.94307E-07 -0.94307E-07 -0.94307E-07
-0.87915E-07 -0.87915E-07 -0.87915E-07
-0.62002E-07 -0.62002E-07 -0.62002E-07
-0.34105E-07 -0.34105E-07 -0.34105E-07
-0.13959E-07 -0.13959E-07 -0.13959E-07
-0.37277E-08 -0.37277E-08 -0.37277E-08
-0.46550E-09 -0.46550E-09 -0.46550E-09
-0.85919E-11 -0.85919E-11 -0.85919E-11
-0.21451E-11 -0.21451E-11 -0.21451E-11
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
