    1    1    386     38    191    157
    1    2    513     80    192    241
    1    3    710    152    235    323
    1    4   1026    283    360    383
    1    5   1478    534    478    466
    1    6   2035    769    605    661
    1    7   2404    982    728    694
    1    8   2617   1148    795    674
    1    9   2889   1185    812    892
    1   10   3133   1265    821   1047
    1   11   3310   1349    909   1052
    1   12   3376   1407    989    980
    1   13   3555   1446    945   1164
    1   14   3474   1382    930   1162
    1   15   3467   1431    965   1071
    1   16   3351   1376    906   1069
    1   17   3167   1348    897    922
    1   18   3127   1273    875    979
    1   19   2893   1277    824    792
    1   20   2739   1231    878    630
    1   21   2534   1124    765    645
    1   22   2584   1045    778    761
    1   23   2296    984    746    566
    1   24   2295    971    684    640
    1   25   2116    936    628    552
    1   26   2020    893    657    470
    1   27   1827    817    592    418
    1   28   1734    807    614    313
    1   29   1608    739    581    288
    1   30   1543    698    534    311
    1   31   1515    680    535    300
    1   32   1428    625    483    320
    1   33   1435    612    465    358
    1   34   1322    573    453    296
    1   35   1225    526    427    272
    1   36   1163    501    416    246
    1   37   1107    432    343    332
    1   38   1078    468    359    251
    1   39   1005    400    308    297
    1   40    981    434    344    203
    1   41    867    368    306    193
    1   42    837    350    303    184
    1   43    823    338    248    237
    1   44    738    293    292    153
    1   45    720    273    250    197
    1   46    652    283    253    116
    1   47    654    231    201    222
    1   48    615    216    241    158
    1   49    613    258    216    139
    1   50    548    196    223    129
    1   51    519    170    183    166
    1   52    497    183    186    128
    1   53    469    167    178    124
    1   54    434    148    197     89
    1   55    420    138    168    114
    1   56    364    132    132    100
    1   57    367    100    159    108
    1   58    314    121    148     45
    1   59    320     91    141     88
    1   60    317     89    158     70
    1   61    278     96    130     52
    1   62    251     86    114     51
    1   63    250     79    130     41
    1   64    217     61    102     54
    2    1    395     32    186    177
    2    2    493     76    188    229
    2    3    692    168    193    331
    2    4   1023    283    305    435
    2    5   1491    582    492    417
    2    6   2010    744    609    657
    2    7   2356   1004    722    630
    2    8   2593   1119    790    684
    2    9   2967   1185    843    939
    2   10   3135   1248    819   1068
    2   11   3283   1433    887    963
    2   12   3375   1418    962    995
    2   13   3479   1405    904   1170
    2   14   3548   1368    988   1192
    2   15   3427   1435    929   1063
    2   16   3334   1383    966    985
    2   17   3214   1303    838   1073
    2   18   3141   1353    911    877
    2   19   2965   1267    840    858
    2   20   2762   1163    819    780
    2   21   2673   1204    763    706
    2   22   2580   1082    763    735
    2   23   2267    999    733    535
    2   24   2219    966    677    576
    2   25   2092    946    697    449
    2   26   1984    894    635    455
    2   27   1915    841    615    459
    2   28   1830    832    617    381
    2   29   1674    743    524    407
    2   30   1557    718    548    291
    2   31   1585    704    550    331
    2   32   1495    634    517    344
    2   33   1307    606    422    279
    2   34   1365    593    456    316
    2   35   1191    545    428    218
    2   36   1195    495    444    256
    2   37   1075    505    388    182
    2   38   1032    445    404    183
    2   39   1026    396    334    296
    2   40    964    357    337    270
    2   41    966    397    302    267
    2   42    835    336    288    211
    2   43    810    307    273    230
    2   44    784    293    268    223
    2   45    713    277    267    169
    2   46    650    255    246    149
    2   47    665    238    244    183
    2   48    634    204    247    183
    2   49    585    209    224    152
    2   50    538    187    207    144
    2   51    505    146    196    163
    2   52    471    152    182    137
    2   53    420    154    187     79
    2   54    414    135    173    106
    2   55    422    136    170    116
    2   56    371    132    159     80
    2   57    363    126    159     78
    2   58    311    108    134     69
    2   59    324    103    142     79
    2   60    298    102    133     63
    2   61    274     87     98     89
    2   62    263     93    118     52
    2   63    246     78    102     66
    2   64    227     54    110     63
    3    1    392     46    186    160
    3    2    523     84    213    226
    3    3    727    143    231    353
    3    4   1054    288    283    483
    3    5   1429    537    450    442
    3    6   1934    771    634    529
    3    7   2340    941    711    688
    3    8   2590   1059    754    777
    3    9   2889   1268    767    854
    3   10   3039   1214    812   1013
    3   11   3227   1340    876   1011
    3   12   3434   1348    942   1144
    3   13   3465   1449    949   1067
    3   14   3516   1460    963   1093
    3   15   3401   1394    958   1049
    3   16   3267   1407    902    958
    3   17   3171   1376    894    901
    3   18   3061   1316    899    846
    3   19   2990   1262    817    911
    3   20   2877   1190    818    869
    3   21   2685   1116    781    788
    3   22   2553   1067    716    770
    3   23   2371   1093    693    585
    3   24   2296    953    655    688
    3   25   2115    931    697    487
    3   26   2112    865    652    595
    3   27   1902    892    639    371
    3   28   1861    772    565    524
    3   29   1766    782    603    381
    3   30   1656    725    554    377
    3   31   1611    713    513    385
    3   32   1563    680    496    387
    3   33   1371    622    467    282
    3   34   1389    591    448    350
    3   35   1307    568    472    267
    3   36   1230    511    421    298
    3   37   1115    461    395    259
    3   38   1126    465    344    317
    3   39   1013    447    331    235
    3   40    940    389    320    231
    3   41    965    345    315    305
    3   42    862    352    307    203
    3   43    781    331    288    162
    3   44    762    308    276    178
    3   45    770    262    273    235
    3   46    691    242    244    205
    3   47    683    259    230    194
    3   48    558    205    223    130
    3   49    604    246    230    128
    3   50    539    206    193    140
    3   51    542    175    199    168
    3   52    476    188    197     91
    3   53    472    151    194    127
    3   54    407    151    146    110
    3   55    394    150    148     96
    3   56    401    147    145    109
    3   57    363    123    167     73
    3   58    364    130    145     89
    3   59    290     90    117     83
    3   60    326     96    100    130
    3   61    283     79     95    109
    3   62    281     75    124     82
    3   63    273     76    124     73
    3   64    253     76    118     59
    4    1    390     31    178    181
    4    2    480     77    192    211
    4    3    678    161    219    298
    4    4    968    284    321    363
    4    5   1432    521    468    443
    4    6   1927    783    593    551
    4    7   2341    927    735    679
    4    8   2571   1080    794    697
    4    9   2807   1189    782    836
    4   10   3004   1257    827    920
    4   11   3322   1257    891   1174
    4   12   3288   1382    862   1044
    4   13   3408   1439    881   1088
    4   14   3415   1457    924   1034
    4   15   3438   1458    914   1066
    4   16   3420   1495    891   1034
    4   17   3274   1396    857   1021
    4   18   3058   1221    878    959
    4   19   2867   1231    853    783
    4   20   2863   1152    784    927
    4   21   2619   1132    772    715
    4   22   2607   1027    749    831
    4   23   2420   1066    756    598
    4   24   2298    939    720    639
    4   25   2183    909    665    609
    4   26   2080    870    599    611
    4   27   1862    846    593    423
