     5.0  0.000200  0.002440  0.000827  0.001127
    12.0  0.000200  0.006000  0.000962  0.001907
    12.0  0.000500  0.003097  0.000518  0.001348
    25.0  0.000500  0.012060  0.001215  0.003029
    25.0  0.001300  0.005870  0.000712  0.002004
    60.0  0.001300  0.019690  0.001876  0.004926
    60.0  0.005000  0.009650  0.001413  0.003145
   200.0  0.005000  0.024220  0.002274  0.005614
   200.0  0.013000  0.011420  0.002221  0.003930
   650.0  0.013000  0.013940  0.003289  0.004831
   650.0  0.032000  0.010240  0.001635  0.003079
  2000.0  0.032000  0.009117  0.005079  0.005573
