    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  47180  21987  20052   5141
   10  50310  23324  20849   6137
   11  52518  23655  20567   8296
   12  53629  23737  20751   9141
   13  53563  22963  20143  10457
   14  52968  22895  19367  10706
   15  52519  22288  18634  11597
   16  52490  22142  18148  12200
   17  51384  21522  17266  12596
   18  50549  20864  16532  13153
   19  49557  20513  16253  12791
   20  48236  19732  15418  13086
   21  47227  19206  14531  13490
   22  46031  18698  13851  13482
   23  44672  17936  13144  13592
   24  42838  17714  12621  12503
   25  42101  16687  11773  13641
   26  41093  16226  11732  13135
   27  39942  15874  11186  12882
   28  38985  15588  10758  12639
   29  38286  14874  10231  13181
   30  36863  14741   9733  12389
   31  35986  14022   9387  12577
   32  35505  13685   9135  12685
   33  34654  13335   8891  12428
   34  34136  12733   8653  12750
   35  33545  12467   8404  12674
   36  32843  12106   8207  12530
   37  32028  11848   7910  12270
   38  31390  11641   7706  12043
   39  30559  11359   7503  11697
   40  30321  10880   7262  12179
   41  29381  10567   7035  11779
   42  29145  10282   6933  11930
   43  28420   9986   6820  11614
   44  27559   9661   6670  11228
   45  27045   9434   6631  10980
   46  26360   9228   6191  10941
   47  25946   8862   6097  10987
   48  25175   8677   6076  10422
   49  25164   8633   5829  10702
   50  24545   8306   5754  10485
   51  23965   8129   5603  10233
   52  23736   7834   5422  10480
   53  23208   7700   5492  10016
   54  22924   7513   5300  10111
   55  22199   7282   5060   9857
   56  21668   7161   5012   9495
   57  21666   7089   4947   9630
   58  21453   6916   4733   9804
   59  20788   6650   4855   9283
   60  20245   6482   4653   9110
   61  19969   6382   4514   9073
   62  19592   6093   4289   9210
   63  19301   6134   4417   8750
   64  18984   5872   4299   8813
   65  18588   5685   4167   8736
   66  18443   5620   4086   8737
   67  18119   5566   4145   8408
   68  17686   5389   4100   8197
