    1    1   1238    116    661    461
    1    2   1595    277    650    668
    1    3   2232    567    805    860
    1    4   3327    974   1011   1342
    1    5   4982   2051   1665   1266
    1    6   6830   3054   2194   1582
    1    7   8063   3867   2668   1528
    1    8   9378   4647   2897   1834
    1    9  10618   5140   3002   2476
    1   10  11349   5403   3426   2520
    1   11  12045   5516   3558   2971
    1   12  12596   5721   3709   3166
    1   13  12699   5937   3765   2997
    1   14  12983   5798   4019   3166
    1   15  12751   5626   3942   3183
    1   16  12379   5480   3913   2986
    1   17  11851   5334   3834   2683
    1   18  11167   4963   3800   2404
    1   19  10894   4741   3622   2531
    1   20  10356   4434   3537   2385
    1   21   9457   4278   3312   1867
    1   22   9185   4023   3193   1969
    1   23   8633   3787   3130   1716
    1   24   8161   3587   2844   1730
    1   25   7683   3415   2617   1651
    1   26   7262   3143   2661   1458
    1   27   6849   2986   2444   1419
    1   28   6388   2887   2385   1116
    1   29   5973   2682   2269   1022
    1   30   5736   2477   2115   1144
    1   31   5403   2325   2041   1037
    1   32   5068   2283   1908    877
    1   33   4800   2035   1820    945
    1   34   4481   1940   1749    792
    1   35   4295   1791   1619    885
    1   36   3977   1749   1449    779
    1   37   3833   1485   1468    880
    1   38   3669   1414   1383    872
    1   39   3453   1323   1279    851
    1   40   3171   1221   1233    717
    1   41   3009   1160   1132    717
    1   42   2781   1053   1145    583
    1   43   2730    975   1065    690
    1   44   2540    921    938    681
    1   45   2446    822    982    642
    1   46   2257    778    925    554
    1   47   2076    688    871    517
    1   48   1968    629    830    509
    1   49   1797    613    794    390
    1   50   1805    584    762    459
    1   51   1655    528    712    415
    1   52   1487    544    618    325
    1   53   1428    476    650    302
    1   54   1374    438    586    350
    1   55   1260    445    557    258
    1   56   1189    375    562    252
    1   57   1081    339    524    218
    1   58   1028    341    506    181
    1   59   1022    305    450    267
    1   60    933    288    440    205
    1   61    879    283    417    179
    1   62    773    224    362    187
    1   63    743    220    331    192
    1   64    748    223    337    188
    2    1   1052     89    593    370
    2    2   1499    236    569    694
    2    3   2092    441    641   1010
    2    4   2988    873    934   1181
    2    5   4587   1724   1506   1357
    2    6   6206   2695   2005   1506
    2    7   7472   3366   2288   1818
