    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  18848   8510   7422   2916
   10  19507   8373   7299   3835
   11  19530   8245   7160   4125
   12  19134   7906   6767   4461
   13  19192   7881   6546   4765
   14  19382   7897   6272   5213
   15  19577   7799   6236   5542
   16  19564   7618   5846   6100
   17  19441   7360   5620   6461
   18  18842   7121   5371   6350
   19  18117   6999   5211   5907
   20  17631   6816   4900   5915
   21  17257   6484   4654   6119
   22  17095   6320   4441   6334
   23  16679   6128   4255   6296
   24  16258   5905   4045   6308
   25  15892   5732   3840   6320
   26  15375   5443   3646   6286
   27  14885   5243   3492   6150
   28  14669   5202   3365   6102
   29  14420   5017   3307   6096
   30  14055   4776   3054   6225
   31  13897   4650   2923   6324
   32  13713   4398   2848   6467
   33  13043   4169   2794   6080
   34  12866   3999   2641   6226
   35  12530   3871   2570   6089
   36  12171   3689   2368   6114
   37  12350   3708   2415   6227
   38  11877   3522   2349   6006
   39  11698   3346   2238   6114
   40  11416   3330   2207   5879
   41  11068   3259   2121   5688
   42  10874   3071   1973   5830
   43  10759   3063   1949   5747
   44  10595   2882   1937   5776
   45  10395   2883   1884   5628
   46  10029   2864   1789   5376
   47   9931   2738   1752   5441
   48   9765   2569   1731   5465
   49   9831   2555   1723   5553
   50   9561   2525   1610   5426
   51   9364   2427   1529   5408
   52   9310   2452   1584   5274
   53   9221   2459   1547   5215
   54   8940   2237   1526   5177
   55   8700   2164   1552   4984
   56   8615   2110   1447   5058
   57   8546   2114   1521   4911
   58   8457   2032   1331   5094
   59   8428   2032   1382   5014
   60   8119   2041   1329   4749
   61   8063   1894   1337   4832
   62   7886   1929   1271   4686
   63   7847   1879   1282   4686
   64   7861   1710   1268   4883
   65   7636   1744   1241   4651
   66   7540   1689   1179   4672
   67   7398   1645   1183   4570
   68   7279   1587   1172   4520
