    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  11446   5227   4438   1781
   10  11668   5046   4437   2185
   11  11434   4868   4343   2223
   12  10995   4585   4010   2400
   13  10961   4506   3778   2677
   14  10893   4411   3641   2841
   15  10788   4377   3544   2867
   16  10917   4266   3283   3368
   17  10558   4073   3170   3315
   18  10147   3947   2998   3202
   19   9744   3938   2911   2895
   20   9573   3687   2733   3153
   21   9327   3474   2529   3324
   22   9240   3453   2361   3426
   23   8940   3305   2380   3255
   24   8789   3290   2176   3323
   25   8492   3121   2117   3254
   26   8296   2913   1978   3405
   27   7851   2830   1974   3047
   28   7714   2761   1865   3088
   29   7613   2679   1804   3130
   30   7414   2626   1650   3138
   31   7315   2504   1535   3276
   32   7236   2301   1557   3378
   33   6927   2256   1493   3178
   34   6714   2171   1415   3128
   35   6683   2082   1387   3214
   36   6369   1952   1304   3113
   37   6475   1978   1341   3156
   38   6252   1873   1227   3152
   39   6230   1761   1232   3237
   40   6116   1758   1128   3230
   41   5836   1736   1117   2983
   42   5779   1589   1066   3124
   43   5591   1651   1019   2921
   44   5664   1563   1038   3063
   45   5488   1531   1022   2935
   46   5294   1510    955   2829
   47   5155   1442    979   2734
   48   5099   1391    924   2784
   49   5165   1400    931   2834
   50   4952   1333    866   2753
   51   4966   1292    875   2799
   52   4940   1289    820   2831
   53   4840   1255    847   2738
   54   4770   1195    823   2752
   55   4566   1174    828   2564
   56   4571   1138    790   2643
   57   4566   1141    798   2627
   58   4443   1106    693   2644
   59   4334   1053    770   2511
   60   4333   1075    709   2549
   61   4290   1005    728   2557
   62   4082   1051    683   2348
   63   4169    975    701   2493
   64   4137    914    718   2505
   65   3993    910    665   2418
   66   3978    912    626   2440
   67   3805    904    631   2270
   68   3769    809    679   2281
