      1.00  0.002000   0.360789  -0.051267   0.012968   0.000484   0.000009   0.000000
      1.41  0.002000   0.402893  -0.005404   0.018410   0.001006   0.000033   0.000000
      2.00  0.002000   0.453183   0.033500   0.027602   0.001806   0.000083   0.000001
      2.83  0.002000   0.516506   0.063414   0.047204   0.003100   0.000180   0.000002
      4.00  0.002000   0.583583   0.089084   0.068858   0.005552   0.000355   0.000006
      5.66  0.002000   0.655335   0.111823   0.093764   0.009556   0.000657   0.000015
      8.00  0.002000   0.730997   0.132573   0.121840   0.015370   0.001149   0.000034
     11.31  0.002000   0.810422   0.152100   0.152979   0.022978   0.001935   0.000074
     16.00  0.002000   0.892988   0.170615   0.186704   0.032036   0.003151   0.000169
     22.63  0.002000   0.977904   0.187901   0.222226   0.041867   0.005051   0.000341
     32.00  0.002000   1.065235   0.203428   0.258778   0.051737   0.008581   0.000621
     45.25  0.002000   1.152846   0.217555   0.295507   0.061081   0.012738   0.001121
     64.00  0.002000   1.240752   0.230068   0.331872   0.069472   0.018100   0.001949
     90.51  0.002000   1.328290   0.241026   0.367436   0.076708   0.024546   0.003205
    128.00  0.002000   1.415090   0.250545   0.401981   0.082753   0.031952   0.004908
    181.02  0.002000   1.500804   0.258726   0.435411   0.087664   0.040108   0.006989
    256.00  0.002000   1.585149   0.265617   0.467718   0.091548   0.048765   0.009297
    362.04  0.002000   1.667935   0.271226   0.498954   0.094523   0.057669   0.011648
    512.00  0.002000   1.748953   0.275617   0.529172   0.096733   0.066589   0.013878
    724.08  0.002000   1.828088   0.278856   0.558451   0.098299   0.075360   0.015874
   1024.00  0.002000   1.905308   0.281048   0.586869   0.099336   0.083878   0.017580
   1448.15  0.002000   1.980712   0.282326   0.614504   0.099945   0.092092   0.018982
   2048.00  0.002000   2.054333   0.282823   0.641413   0.100213   0.099984   0.020098
   2896.31  0.002000   2.126206   0.282657   0.667637   0.100207   0.107560   0.020955
