      1.00  0.005500   0.270754  -0.022970   0.009217   0.000274   0.000000   0.000000
      1.41  0.005500   0.325396   0.018939   0.014448   0.000583   0.000000   0.000000
      2.00  0.005500   0.376710   0.052547   0.020902   0.001091   0.000000   0.000000
      2.83  0.005500   0.429519   0.072103   0.029600   0.001847   0.000022   0.000000
      4.00  0.005500   0.481919   0.087513   0.040450   0.003330   0.000082   0.000001
      5.66  0.005500   0.534839   0.099895   0.054113   0.005803   0.000214   0.000004
      8.00  0.005500   0.588023   0.110444   0.070419   0.009463   0.000466   0.000012
     11.31  0.005500   0.641683   0.119940   0.089061   0.014279   0.000911   0.000030
     16.00  0.005500   0.695948   0.128687   0.109720   0.019997   0.001652   0.000074
     22.63  0.005500   0.749745   0.137252   0.131466   0.026241   0.002773   0.000160
     32.00  0.005500   0.804567   0.144015   0.154203   0.032284   0.004458   0.000314
     45.25  0.005500   0.858579   0.150037   0.176795   0.037893   0.006514   0.000592
     64.00  0.005500   0.911453   0.154996   0.198794   0.042765   0.009257   0.001055
     90.51  0.005500   0.962739   0.158994   0.219857   0.046798   0.012652   0.001761
    128.00  0.005500   1.012321   0.162129   0.239857   0.049995   0.016629   0.002721
    181.02  0.005500   1.060222   0.164485   0.258792   0.052419   0.021084   0.003894
    256.00  0.005500   1.106493   0.166119   0.276734   0.054164   0.025872   0.005188
    362.04  0.005500   1.151138   0.167067   0.293776   0.055330   0.030812   0.006494
    512.00  0.005500   1.194193   0.167377   0.310023   0.056022   0.035745   0.007715
    724.08  0.005500   1.235669   0.167103   0.325546   0.056332   0.040548   0.008787
   1024.00  0.005500   1.275610   0.166318   0.340411   0.056338   0.045147   0.009679
   1448.15  0.005500   1.314075   0.165103   0.354682   0.056111   0.049510   0.010386
   2048.00  0.005500   1.351188   0.163546   0.368412   0.055709   0.053639   0.010923
   2896.31  0.005500   1.386982   0.161715   0.381630   0.055175   0.057545   0.011308
