      1.00  0.000200   0.518024  -0.046520   0.026449   0.000721   0.000458   0.000004
      1.41  0.000200   0.571667  -0.026737   0.035500   0.001582   0.000599   0.000004
      2.00  0.000200   0.649796   0.008731   0.051333   0.003031   0.000852   0.000007
      2.83  0.000200   0.765107   0.047511   0.092440   0.005489   0.001272   0.000013
      4.00  0.000200   0.893145   0.089745   0.136350   0.009969   0.001928   0.000027
      5.66  0.000200   1.035921   0.134186   0.186231   0.017245   0.002936   0.000057
      8.00  0.000200   1.192466   0.180195   0.242931   0.028049   0.004455   0.000115
     11.31  0.000200   1.363424   0.227898   0.307401   0.042787   0.006730   0.000226
     16.00  0.000200   1.547795   0.276729   0.379431   0.061224   0.010089   0.000497
     22.63  0.000200   1.744983   0.325931   0.458257   0.082442   0.015191   0.000965
     32.00  0.000200   1.956654   0.372852   0.542499   0.104925   0.025899   0.001694
     45.25  0.000200   2.175728   0.418800   0.630426   0.127649   0.037800   0.002970
     64.00  0.000200   2.402797   0.463022   0.720925   0.149605   0.052582   0.005081
     90.51  0.000200   2.636015   0.505181   0.812844   0.170129   0.070044   0.008288
    128.00  0.000200   2.874092   0.545128   0.905394   0.188878   0.090058   0.012686
    181.02  0.000200   3.116006   0.582751   0.998112   0.205731   0.112270   0.018166
    256.00  0.000200   3.360752   0.617865   1.090701   0.220703   0.136183   0.024406
    362.04  0.000200   3.607405   0.650285   1.182974   0.233903   0.161251   0.030976
    512.00  0.000200   3.854972   0.679785   1.274876   0.245457   0.186919   0.037456
    724.08  0.000200   4.102894   0.706350   1.366348   0.255537   0.212776   0.043534
   1024.00  0.000200   4.350755   0.730074   1.457370   0.264319   0.238535   0.049023
   1448.15  0.000200   4.598435   0.751140   1.548124   0.271978   0.264023   0.053847
   2048.00  0.000200   4.845532   0.769759   1.638500   0.278661   0.289130   0.058002
   2896.31  0.000200   5.091943   0.786180   1.728507   0.284506   0.313829   0.061529
