      2.00  0.000028   0.896140  -0.009782   0.072164   0.003742   0.002203   0.000014
      2.00  0.000040   0.846659  -0.005187   0.068747   0.003667   0.001938   0.000013
      2.00  0.000057   0.799694  -0.001364   0.065145   0.003566   0.001680   0.000011
      2.00  0.000080   0.755324   0.001838   0.061431   0.003442   0.001432   0.000010
      2.00  0.000113   0.713525   0.004621   0.057637   0.003300   0.001198   0.000009
      2.00  0.000160   0.674006   0.007167   0.053801   0.003140   0.000981   0.000007
      2.00  0.000226   0.636807   0.009585   0.049970   0.002969   0.000784   0.000006
      2.00  0.000320   0.601987   0.012040   0.046184   0.002789   0.000611   0.000005
      2.00  0.000452   0.569401   0.014733   0.042471   0.002605   0.000462   0.000004
      2.00  0.000640   0.538965   0.017852   0.038852   0.002418   0.000336   0.000003
      2.00  0.000905   0.510619   0.021596   0.035337   0.002232   0.000235   0.000002
      2.00  0.001280   0.484298   0.026150   0.031918   0.002047   0.000155   0.000001
      2.00  0.001810   0.459825   0.031700   0.028562   0.001860   0.000096   0.000001
