   1000.00  0.010000   0.997084   0.121521   0.252996   0.040401   0.031233   0.006767
   1000.00  0.014142   0.863475   0.097970   0.201385   0.031648   0.023933   0.005227
   1000.00  0.020000   0.748113   0.077611   0.155960   0.024081   0.017794   0.003915
   1000.00  0.028284   0.649753   0.060301   0.116710   0.017673   0.012747   0.002822
   1000.00  0.040000   0.566634   0.045905   0.083698   0.012404   0.008719   0.001940
   1000.00  0.056569   0.496587   0.034237   0.056931   0.008241   0.005633   0.001258
   1000.00  0.080000   0.436023   0.024996   0.036244   0.005111   0.003388   0.000757
   1000.00  0.113137   0.380905   0.017762   0.021270   0.002893   0.001859   0.000411
   1000.00  0.160000   0.325620   0.012051   0.011251   0.001438   0.000897   0.000193
   1000.00  0.226274   0.262281   0.007444   0.005100   0.000585   0.000356   0.000072
   1000.00  0.320000   0.182792   0.003780   0.001774   0.000170   0.000102   0.000018
   1000.00  0.452548   0.092316   0.001277   0.000369   0.000027   0.000015   0.000002
   1000.00  0.640000   0.021680   0.000164   0.000021   0.000001   0.000000   0.000000
   1000.00  0.905097   0.000154   0.000000   0.000000   0.000000   0.000000   0.000000
