      1.00  0.000130   0.583244   0.066496   0.062597   0.000981   0.000268   0.000004
      1.41  0.000130   0.647141   0.032179   0.075713   0.001959   0.000452   0.000004
      2.00  0.000130   0.741638   0.043979   0.100939   0.003652   0.000798   0.000007
      2.83  0.000130   0.861983   0.063739   0.129200   0.005738   0.001402   0.000014
      4.00  0.000130   1.000017   0.095549   0.164934   0.009972   0.002367   0.000029
      5.66  0.000130   1.156707   0.134588   0.210125   0.017057   0.003864   0.000061
      8.00  0.000130   1.329610   0.178585   0.264545   0.027704   0.006107   0.000127
     11.31  0.000130   1.518529   0.226601   0.328126   0.042366   0.009425   0.000252
     16.00  0.000130   1.723263   0.277428   0.400957   0.060920   0.014287   0.000555
     22.63  0.000130   1.940876   0.335141   0.481542   0.083731   0.021376   0.001090
     32.00  0.000130   2.178136   0.384913   0.571922   0.106891   0.030786   0.001869
     45.25  0.000130   2.425337   0.436013   0.667258   0.131048   0.041833   0.003237
     64.00  0.000130   2.682723   0.485857   0.766468   0.154783   0.056350   0.005494
     90.51  0.000130   2.947720   0.534276   0.868071   0.177451   0.074056   0.008927
    128.00  0.000130   3.218639   0.580964   0.971057   0.198626   0.094760   0.013652
    181.02  0.000130   3.494709   0.625664   1.074954   0.218099   0.118227   0.019573
    256.00  0.000130   3.775269   0.668064   1.179533   0.235805   0.144029   0.026372
    362.04  0.000130   4.059574   0.707891   1.284626   0.251798   0.171568   0.033606
    512.00  0.000130   4.346373   0.744793   1.390097   0.266143   0.200147   0.040827
    724.08  0.000130   4.635090   0.778665   1.495899   0.278975   0.229208   0.047693
   1024.00  0.000130   4.925278   0.809533   1.601999   0.290443   0.258362   0.053988
   1448.15  0.000130   5.216733   0.837576   1.708509   0.300718   0.287385   0.059614
   2048.00  0.000130   5.508943   0.862928   1.815224   0.309923   0.316164   0.064550
   2896.31  0.000130   5.801635   0.885816   1.922085   0.318191   0.344680   0.068825
