    120.00  0.001280   1.615680   0.292567   0.471181   0.097327   0.038335   0.005595
    120.00  0.001810   1.445266   0.258199   0.411854   0.085046   0.032155   0.004779
    120.00  0.002560   1.289897   0.226819   0.357294   0.073836   0.026655   0.004044
    120.00  0.003620   1.149436   0.198093   0.307426   0.063569   0.021788   0.003381
    120.00  0.005120   1.022456   0.171766   0.261541   0.054151   0.017496   0.002783
    120.00  0.007241   0.908461   0.147581   0.219399   0.045491   0.013743   0.002245
    120.00  0.010240   0.806759   0.125345   0.180735   0.037526   0.010503   0.001764
    120.00  0.014481   0.716941   0.104942   0.145481   0.030229   0.007761   0.001341
    120.00  0.020480   0.638638   0.086370   0.113747   0.023620   0.005503   0.000979
    120.00  0.028963   0.571435   0.069730   0.085744   0.017765   0.003709   0.000680
    120.00  0.040960   0.514299   0.055174   0.061804   0.012751   0.002346   0.000445
    120.00  0.057926   0.465723   0.042804   0.042103   0.008648   0.001367   0.000270
    120.00  0.081920   0.422681   0.032559   0.026765   0.005469   0.000713   0.000148
    120.00  0.115852   0.381829   0.024162   0.015636   0.003154   0.000318   0.000070
