      1.00  0.001300   0.335330  -0.009136   0.014024   0.000420   0.000000   0.000000
      1.41  0.001300   0.401328   0.012064   0.023403   0.000962   0.000000   0.000001
      2.00  0.001300   0.473609   0.045277   0.036520   0.001845   0.000026   0.000001
      2.83  0.001300   0.551973   0.070100   0.049978   0.002920   0.000161   0.000003
      4.00  0.001300   0.634800   0.094643   0.067839   0.005196   0.000408   0.000008
      5.66  0.001300   0.722787   0.118050   0.091013   0.009136   0.000836   0.000019
      8.00  0.001300   0.814783   0.140570   0.119115   0.015102   0.001545   0.000042
     11.31  0.001300   0.910701   0.162610   0.151735   0.023165   0.002682   0.000088
     16.00  0.001300   1.010502   0.184144   0.188515   0.033029   0.004444   0.000200
     22.63  0.001300   1.112248   0.206579   0.228063   0.044360   0.007023   0.000403
     32.00  0.001300   1.218798   0.225058   0.270635   0.055557   0.010712   0.000720
     45.25  0.001300   1.326154   0.242748   0.313997   0.066500   0.015104   0.001283
     64.00  0.001300   1.434027   0.258775   0.357406   0.076550   0.020915   0.002222
     90.51  0.001300   1.541275   0.273229   0.400142   0.085452   0.028035   0.003655
    128.00  0.001300   1.647505   0.286158   0.441885   0.093106   0.036353   0.005615
    181.02  0.001300   1.752533   0.297611   0.482510   0.099528   0.045714   0.008032
    256.00  0.001300   1.856203   0.307602   0.522020   0.104802   0.055848   0.010743
    362.04  0.001300   1.958369   0.316148   0.560490   0.109054   0.066443   0.013539
    512.00  0.001300   2.058860   0.323246   0.598007   0.112409   0.077188   0.016228
    724.08  0.001300   2.157505   0.328964   0.634635   0.115002   0.087837   0.018672
   1024.00  0.001300   2.254241   0.333413   0.670437   0.116957   0.098235   0.020799
   1448.15  0.001300   2.349278   0.336715   0.705505   0.118381   0.108310   0.022583
   2048.00  0.001300   2.442520   0.339024   0.739841   0.119372   0.118041   0.024037
   2896.31  0.001300   2.533919   0.340476   0.773461   0.120009   0.127438   0.025191
