   1000.00  0.010000   0.993592   0.119269   0.242900   0.039175   0.030291   0.006566
   1000.00  0.014142   0.859821   0.096681   0.195083   0.030909   0.023421   0.005114
   1000.00  0.020000   0.744791   0.077166   0.152655   0.023750   0.017588   0.003871
   1000.00  0.028284   0.647014   0.060477   0.115509   0.017630   0.012728   0.002824
   1000.00  0.040000   0.564613   0.046418   0.083724   0.012510   0.008785   0.001963
   1000.00  0.056569   0.495365   0.034834   0.057449   0.008374   0.005710   0.001282
   1000.00  0.080000   0.435776   0.025534   0.036762   0.005202   0.003439   0.000773
   1000.00  0.113137   0.381715   0.018228   0.021534   0.002935   0.001880   0.000420
   1000.00  0.160000   0.327346   0.012487   0.011300   0.001456   0.000903   0.000198
   1000.00  0.226274   0.264436   0.007847   0.005144   0.000601   0.000362   0.000076
   1000.00  0.320000   0.184434   0.004075   0.001892   0.000185   0.000109   0.000021
   1000.00  0.452548   0.092737   0.001407   0.000478   0.000033   0.000019   0.000003
   1000.00  0.640000   0.021533   0.000184   0.000051   0.000002   0.000001   0.000000
   1000.00  0.905097   0.000153   0.000000   0.000000   0.000000   0.000000   0.000000
