      1.00  0.005000   0.272837  -0.023707   0.009496   0.000288   0.000000   0.000000
      1.41  0.005000   0.328540   0.017512   0.014953   0.000611   0.000000   0.000000
      2.00  0.005000   0.381298   0.051554   0.021729   0.001140   0.000000   0.000000
      2.83  0.005000   0.435778   0.071708   0.030713   0.001909   0.000026   0.000000
      4.00  0.005000   0.490054   0.087847   0.041974   0.003436   0.000095   0.000002
      5.66  0.005000   0.545041   0.100991   0.056175   0.005995   0.000242   0.000005
      8.00  0.005000   0.600460   0.112297   0.073154   0.009791   0.000517   0.000014
     11.31  0.005000   0.656488   0.122538   0.092580   0.014797   0.000998   0.000033
     16.00  0.005000   0.713269   0.132011   0.114142   0.020753   0.001792   0.000081
     22.63  0.005000   0.769658   0.141326   0.136864   0.027283   0.002985   0.000173
     32.00  0.005000   0.827243   0.148707   0.160683   0.033611   0.004775   0.000335
     45.25  0.005000   0.884068   0.155327   0.184394   0.039508   0.006954   0.000629
     64.00  0.005000   0.939792   0.160834   0.207520   0.044651   0.009857   0.001117
     90.51  0.005000   0.993940   0.165333   0.229705   0.048933   0.013446   0.001861
    128.00  0.005000   1.046382   0.168924   0.250817   0.052351   0.017645   0.002873
    181.02  0.005000   1.097138   0.171689   0.270847   0.054966   0.022351   0.004110
    256.00  0.005000   1.146243   0.173687   0.289865   0.056873   0.027408   0.005477
    362.04  0.005000   1.193700   0.174954   0.307967   0.058175   0.032635   0.006858
    512.00  0.005000   1.239538   0.175537   0.325251   0.058979   0.037861   0.008152
    724.08  0.005000   1.283752   0.175492   0.341791   0.059378   0.042950   0.009291
   1024.00  0.005000   1.326384   0.174896   0.357655   0.059457   0.047828   0.010242
   1448.15  0.005000   1.367500   0.173832   0.372909   0.059286   0.052464   0.010999
   2048.00  0.005000   1.407226   0.172394   0.387606   0.058926   0.056858   0.011577
   2896.31  0.005000   1.445593   0.170654   0.401775   0.058425   0.061022   0.011996
