      1.00  0.000800   0.373257   0.003410   0.018548   0.000473   0.000000   0.000001
      1.41  0.000800   0.441039   0.014503   0.029306   0.001107   0.000000   0.000001
      2.00  0.000800   0.519598   0.045088   0.045111   0.002146   0.000067   0.000002
      2.83  0.000800   0.606822   0.070213   0.060708   0.003393   0.000260   0.000005
      4.00  0.000800   0.700871   0.097098   0.081523   0.006015   0.000599   0.000011
      5.66  0.000800   0.802374   0.124076   0.108602   0.010543   0.001173   0.000025
      8.00  0.000800   0.909833   0.150940   0.141558   0.017406   0.002103   0.000055
     11.31  0.000800   1.023078   0.177876   0.179930   0.026738   0.003572   0.000113
     16.00  0.000800   1.141927   0.204672   0.223362   0.038253   0.005817   0.000256
     22.63  0.000800   1.264127   0.233125   0.270328   0.051683   0.009097   0.000513
     32.00  0.000800   1.393195   0.256833   0.321327   0.065040   0.013696   0.000904
     45.25  0.000800   1.524177   0.279906   0.373682   0.078284   0.019150   0.001597
     64.00  0.000800   1.656814   0.301205   0.426539   0.090635   0.026360   0.002750
     90.51  0.000800   1.789762   0.320800   0.479032   0.101772   0.035192   0.004510
    128.00  0.000800   1.922356   0.338698   0.530730   0.111546   0.045504   0.006921
    181.02  0.000800   2.054276   0.354908   0.581438   0.119940   0.057112   0.009907
    256.00  0.000800   2.185305   0.369406   0.631125   0.127022   0.069730   0.013272
    362.04  0.000800   2.315296   0.382182   0.679874   0.132921   0.082985   0.016768
    512.00  0.000800   2.443925   0.393193   0.727701   0.137759   0.096497   0.020157
    724.08  0.000800   2.570943   0.402494   0.774687   0.141682   0.109964   0.023270
   1024.00  0.000800   2.696193   0.410196   0.820894   0.144826   0.123192   0.026011
   1448.15  0.000800   2.819679   0.416442   0.866352   0.147312   0.136089   0.028347
   2048.00  0.000800   2.941495   0.421403   0.911138   0.149253   0.148619   0.030285
   2896.31  0.000800   3.061631   0.425239   0.955288   0.150741   0.160790   0.031860
