    120.00  0.001280   1.635952   0.285429   0.436795   0.092321   0.034978   0.005248
    120.00  0.001810   1.461403   0.251739   0.381310   0.080609   0.029522   0.004481
    120.00  0.002560   1.302330   0.220765   0.331033   0.069883   0.024671   0.003794
    120.00  0.003620   1.158159   0.192427   0.285584   0.060096   0.020376   0.003179
    120.00  0.005120   1.028312   0.166633   0.244270   0.051196   0.016576   0.002630
    120.00  0.007241   0.912130   0.143225   0.206599   0.043112   0.013228   0.002140
    120.00  0.010240   0.808962   0.122027   0.172076   0.035774   0.010296   0.001704
    120.00  0.014481   0.718222   0.102846   0.140394   0.029115   0.007759   0.001318
    120.00  0.020480   0.639388   0.085514   0.111443   0.023088   0.005612   0.000981
    120.00  0.028963   0.571885   0.069924   0.085362   0.017681   0.003852   0.000694
    120.00  0.040960   0.514645   0.056047   0.062487   0.012926   0.002475   0.000461
    120.00  0.057926   0.466252   0.043941   0.043168   0.008896   0.001463   0.000282
    120.00  0.081920   0.423707   0.033660   0.027722   0.005666   0.000778   0.000156
    120.00  0.115852   0.383571   0.025137   0.016241   0.003272   0.000360   0.000075
