      1.00  0.001600   0.370699  -0.054297   0.014210   0.000512   0.000019   0.000000
      1.41  0.001600   0.414944  -0.009926   0.019951   0.001070   0.000051   0.000000
      2.00  0.001600   0.468314   0.029600   0.029752   0.001927   0.000115   0.000001
      2.83  0.001600   0.536411   0.060966   0.051231   0.003305   0.000236   0.000003
      4.00  0.001600   0.608665   0.088545   0.074742   0.005910   0.000446   0.000007
      5.66  0.001600   0.686179   0.113433   0.101692   0.010174   0.000799   0.000018
      8.00  0.001600   0.768136   0.136451   0.132022   0.016389   0.001367   0.000040
     11.31  0.001600   0.854466   0.158330   0.165720   0.024561   0.002260   0.000085
     16.00  0.001600   0.944556   0.179237   0.202342   0.034346   0.003629   0.000193
     22.63  0.001600   1.037610   0.198923   0.241084   0.045037   0.005757   0.000386
     32.00  0.001600   1.133764   0.216715   0.281121   0.055837   0.009766   0.000697
     45.25  0.001600   1.230543   0.233054   0.321509   0.066139   0.014441   0.001250
     64.00  0.001600   1.327988   0.247694   0.361651   0.075473   0.020446   0.002168
     90.51  0.001600   1.425330   0.260673   0.401066   0.083604   0.027631   0.003559
    128.00  0.001600   1.522146   0.272100   0.439504   0.090477   0.035877   0.005447
    181.02  0.001600   1.618081   0.282068   0.476846   0.096140   0.044975   0.007758
    256.00  0.001600   1.712809   0.290619   0.513067   0.100695   0.054652   0.010328
    362.04  0.001600   1.806053   0.297748   0.548210   0.104266   0.064630   0.012956
    512.00  0.001600   1.897562   0.303511   0.582325   0.106996   0.074642   0.015459
    724.08  0.001600   1.987192   0.307976   0.615485   0.109015   0.084502   0.017712
   1024.00  0.001600   2.074893   0.311255   0.647767   0.110446   0.094099   0.019650
   1448.15  0.001600   2.160768   0.313488   0.679251   0.111395   0.103377   0.021257
   2048.00  0.001600   2.244816   0.314819   0.709989   0.111957   0.112317   0.022547
   2896.31  0.001600   2.327065   0.315377   0.740020   0.112203   0.120923   0.023553
