     60.00  0.000640   1.713387   0.325800   0.489632   0.101229   0.030257   0.002932
     60.00  0.000905   1.550355   0.293290   0.435139   0.090163   0.025693   0.002534
     60.00  0.001280   1.400060   0.263237   0.384677   0.079964   0.021622   0.002176
     60.00  0.001810   1.261992   0.235451   0.337965   0.070560   0.017986   0.001852
     60.00  0.002560   1.135488   0.209777   0.294743   0.061880   0.014757   0.001559
     60.00  0.003620   1.020274   0.185963   0.254811   0.053832   0.011896   0.001293
     60.00  0.005120   0.915610   0.163802   0.217782   0.046341   0.009382   0.001053
     60.00  0.007241   0.821129   0.143076   0.183409   0.039335   0.007198   0.000836
     60.00  0.010240   0.736468   0.123615   0.151541   0.032769   0.005338   0.000643
     60.00  0.014481   0.661481   0.105332   0.122213   0.026633   0.003798   0.000476
     60.00  0.020480   0.596100   0.088258   0.095618   0.020969   0.002570   0.000337
     60.00  0.028963   0.540082   0.072558   0.072020   0.015866   0.001634   0.000227
     60.00  0.040960   0.492614   0.058474   0.051775   0.011436   0.000959   0.000144
     60.00  0.057926   0.452351   0.046224   0.035102   0.007776   0.000502   0.000084
