      1.00  0.000130   0.562773  -0.042279   0.028560   0.000739   0.000642   0.000005
      1.41  0.000130   0.615578  -0.027986   0.038721   0.001653   0.000809   0.000005
      2.00  0.000130   0.697381   0.005663   0.056100   0.003237   0.001108   0.000008
      2.83  0.000130   0.822159   0.045302   0.101452   0.005988   0.001608   0.000016
      4.00  0.000130   0.962839   0.090319   0.150120   0.010975   0.002386   0.000032
      5.66  0.000130   1.121529   0.139031   0.205633   0.019041   0.003580   0.000067
      8.00  0.000130   1.297143   0.190495   0.269047   0.031036   0.005372   0.000136
     11.31  0.000130   1.490502   0.244702   0.341551   0.047490   0.008048   0.000266
     16.00  0.000130   1.700543   0.300904   0.423053   0.068222   0.011987   0.000583
     22.63  0.000130   1.926810   0.358201   0.512893   0.092292   0.017950   0.001129
     32.00  0.000130   2.171247   0.413365   0.609538   0.118008   0.030666   0.001982
     45.25  0.000130   2.425887   0.467974   0.711051   0.144262   0.044730   0.003474
     64.00  0.000130   2.691165   0.521100   0.816218   0.169902   0.062133   0.005937
     90.51  0.000130   2.964942   0.572278   0.923683   0.194140   0.082654   0.009680
    128.00  0.000130   3.245884   0.621272   1.032474   0.216548   0.106204   0.014823
    181.02  0.000130   3.532638   0.667890   1.142020   0.236948   0.132425   0.021250
    256.00  0.000130   3.823901   0.711857   1.251977   0.255320   0.160721   0.028602
    362.04  0.000130   4.118865   0.752905   1.362182   0.271755   0.190479   0.036385
    512.00  0.000130   4.416111   0.790705   1.472387   0.286358   0.221047   0.044109
    724.08  0.000130   4.714966   0.825195   1.582544   0.299308   0.251959   0.051407
   1024.00  0.000130   5.014900   0.856443   1.692639   0.310787   0.282887   0.058053
   1448.15  0.000130   5.315667   0.884627   1.802807   0.320981   0.313600   0.063949
   2048.00  0.000130   5.616742   0.909956   1.912892   0.330044   0.343984   0.069083
   2896.31  0.000130   5.917985   0.932698   2.022892   0.338129   0.374010   0.073495
