      1.00  0.030000   0.299324   0.085047   0.001063   0.000053   0.000000   0.000000
      1.41  0.030000   0.320172   0.091059   0.002040   0.000148   0.000000   0.000000
      2.00  0.030000   0.341667   0.090887   0.003916   0.000338   0.000000   0.000000
      2.83  0.030000   0.362519   0.088477   0.006507   0.000674   0.000000   0.000000
      4.00  0.030000   0.383152   0.085319   0.010379   0.001266   0.000000   0.000000
      5.66  0.030000   0.403926   0.082142   0.015740   0.002240   0.000003   0.000000
      8.00  0.030000   0.424656   0.079419   0.022404   0.003710   0.000013   0.000000
     11.31  0.030000   0.445273   0.077265   0.030134   0.005641   0.000045   0.000002
     16.00  0.030000   0.465583   0.075618   0.038540   0.007880   0.000125   0.000008
     22.63  0.030000   0.485114   0.074247   0.047109   0.010177   0.000306   0.000025
     32.00  0.030000   0.503745   0.073192   0.055571   0.012339   0.000584   0.000061
     45.25  0.030000   0.521335   0.072076   0.063651   0.014181   0.001020   0.000127
     64.00  0.030000   0.537867   0.070802   0.071156   0.015620   0.001700   0.000244
     90.51  0.030000   0.553336   0.069388   0.078018   0.016652   0.002627   0.000436
    128.00  0.030000   0.567792   0.067865   0.084240   0.017314   0.003782   0.000710
    181.02  0.030000   0.581261   0.066263   0.089858   0.017664   0.005107   0.001053
    256.00  0.030000   0.593780   0.064602   0.094928   0.017763   0.006535   0.001434
    362.04  0.030000   0.605376   0.062888   0.099503   0.017666   0.007995   0.001813
    512.00  0.030000   0.616110   0.061130   0.103654   0.017426   0.009429   0.002158
    724.08  0.030000   0.626025   0.059338   0.107434   0.017082   0.010797   0.002446
   1024.00  0.030000   0.635178   0.057529   0.110891   0.016668   0.012077   0.002671
   1448.15  0.030000   0.643623   0.055722   0.114071   0.016210   0.013258   0.002832
   2048.00  0.030000   0.651435   0.053934   0.117005   0.015728   0.014345   0.002938
   2896.31  0.030000   0.658653   0.052177   0.119713   0.015236   0.015340   0.002996
