    130.00  0.001000   1.774982   0.322521   0.527590   0.108684   0.045703   0.006826
    130.00  0.001414   1.588760   0.285124   0.462928   0.095257   0.038601   0.005862
    130.00  0.002000   1.418950   0.250939   0.403501   0.082996   0.032303   0.004994
    130.00  0.002828   1.264764   0.219786   0.349128   0.071821   0.026700   0.004214
    130.00  0.004000   1.125321   0.191268   0.299281   0.061585   0.021746   0.003510
    130.00  0.005657   0.999691   0.165172   0.253565   0.052208   0.017388   0.002876
    130.00  0.008000   0.887102   0.141238   0.211584   0.043600   0.013588   0.002307
    130.00  0.011314   0.786961   0.119282   0.173160   0.035701   0.010318   0.001800
    130.00  0.016000   0.698868   0.099221   0.138261   0.028498   0.007566   0.001357
    130.00  0.022627   0.622396   0.081073   0.107040   0.022022   0.005315   0.000980
    130.00  0.032000   0.556995   0.064953   0.079728   0.016343   0.003542   0.000672
    130.00  0.045255   0.501510   0.051001   0.056621   0.011545   0.002208   0.000433
    130.00  0.064000   0.453926   0.039269   0.037878   0.007682   0.001262   0.000257
    130.00  0.090510   0.411313   0.029624   0.023551   0.004742   0.000641   0.000137
    130.00  0.128000   0.369557   0.021722   0.013384   0.002646   0.000276   0.000062
    130.00  0.181019   0.323132   0.015086   0.006769   0.001272   0.000092   0.000021
    130.00  0.256000   0.262679   0.009329   0.002831   0.000480   0.000019   0.000004
    130.00  0.362039   0.178557   0.004515   0.000838   0.000118   0.000001   0.000000
    130.00  0.512000   0.080942   0.001296   0.000116   0.000012   0.000000   0.000000
    130.00  0.724077   0.012370   0.000091   0.000001   0.000000   0.000000   0.000000
