     35.00  0.000452   1.633868   0.312531   0.444703   0.087500   0.020308   0.001426
     35.00  0.000640   1.490445   0.285081   0.398795   0.078757   0.017321   0.001234
     35.00  0.000905   1.357027   0.259479   0.355878   0.070651   0.014645   0.001061
     35.00  0.001280   1.233338   0.235610   0.315882   0.063129   0.012246   0.000905
     35.00  0.001810   1.119018   0.213354   0.278542   0.056145   0.010104   0.000762
     35.00  0.002560   1.013849   0.192587   0.243830   0.049638   0.008197   0.000633
     35.00  0.003620   0.917475   0.173105   0.211447   0.043538   0.006511   0.000516
     35.00  0.005120   0.829595   0.154722   0.181201   0.037783   0.005035   0.000411
     35.00  0.007241   0.749947   0.137234   0.152876   0.032316   0.003766   0.000318
     35.00  0.010240   0.678387   0.120474   0.126393   0.027102   0.002705   0.000237
     35.00  0.014481   0.614960   0.104352   0.101837   0.022144   0.001850   0.000171
     35.00  0.020480   0.559762   0.088908   0.079460   0.017495   0.001193   0.000118
     35.00  0.028963   0.512755   0.074335   0.059578   0.013254   0.000714   0.000078
