     60.00  0.000640   1.740204   0.317547   0.450699   0.095147   0.027567   0.002737
     60.00  0.000905   1.574395   0.286506   0.398735   0.084820   0.023494   0.002364
     60.00  0.001280   1.420576   0.257181   0.351375   0.075175   0.019882   0.002027
     60.00  0.001810   1.278465   0.229696   0.308280   0.066221   0.016679   0.001724
     60.00  0.002560   1.148423   0.204074   0.269184   0.057938   0.013845   0.001453
     60.00  0.003620   1.029789   0.180333   0.233622   0.050309   0.011337   0.001211
     60.00  0.005120   0.922531   0.158446   0.201142   0.043295   0.009119   0.000994
     60.00  0.007241   0.826054   0.138320   0.171217   0.036850   0.007163   0.000799
     60.00  0.010240   0.740038   0.119830   0.143491   0.030917   0.005455   0.000626
     60.00  0.014481   0.664109   0.102817   0.117682   0.025444   0.003990   0.000473
     60.00  0.020480   0.598002   0.087135   0.093785   0.020398   0.002771   0.000342
     60.00  0.028963   0.541431   0.072691   0.072006   0.015778   0.001803   0.000233
     60.00  0.040960   0.493558   0.059485   0.052728   0.011633   0.001080   0.000148
     60.00  0.057926   0.453207   0.047629   0.036359   0.008056   0.000583   0.000086
