      1.00  0.005000   0.328442  -0.023453   0.007902   0.000332   0.000000   0.000000
      1.41  0.005000   0.360788   0.022127   0.012001   0.000699   0.000003   0.000000
      2.00  0.005000   0.398769   0.054242   0.018675   0.001272   0.000014   0.000000
      2.83  0.005000   0.444150   0.075826   0.031245   0.002249   0.000044   0.000001
      4.00  0.005000   0.492108   0.092422   0.045931   0.004102   0.000108   0.000002
      5.66  0.005000   0.542987   0.105914   0.063296   0.007087   0.000236   0.000006
      8.00  0.005000   0.595999   0.117532   0.083032   0.011365   0.000470   0.000015
     11.31  0.005000   0.650825   0.128049   0.104833   0.016853   0.000876   0.000035
     16.00  0.005000   0.706955   0.137748   0.128201   0.023233   0.001551   0.000087
     22.63  0.005000   0.763630   0.146477   0.152420   0.029963   0.002654   0.000184
     32.00  0.005000   0.820719   0.154127   0.176913   0.036543   0.004590   0.000354
     45.25  0.005000   0.877093   0.160744   0.201075   0.042555   0.006992   0.000665
     64.00  0.005000   0.932724   0.166206   0.224528   0.047733   0.010196   0.001184
     90.51  0.005000   0.987258   0.170610   0.247021   0.051983   0.014115   0.001973
    128.00  0.005000   1.040526   0.174075   0.268463   0.055327   0.018659   0.003041
    181.02  0.005000   1.092370   0.176697   0.288833   0.057842   0.023677   0.004338
    256.00  0.005000   1.142664   0.178540   0.308174   0.059634   0.028982   0.005762
    362.04  0.005000   1.191331   0.179640   0.326563   0.060814   0.034397   0.007192
    512.00  0.005000   1.238330   0.180049   0.344081   0.061495   0.039772   0.008523
    724.08  0.005000   1.283641   0.179826   0.360803   0.061773   0.044995   0.009687
   1024.00  0.005000   1.327299   0.179050   0.376805   0.061733   0.050002   0.010653
   1448.15  0.005000   1.369365   0.177811   0.392154   0.061450   0.054766   0.011416
   2048.00  0.005000   1.409942   0.176198   0.406918   0.060983   0.059286   0.011994
   2896.31  0.005000   1.449087   0.174285   0.421135   0.060378   0.063570   0.012407
