     12.00  0.000160   1.461043   0.245423   0.337475   0.048266   0.007925   0.000280
     12.00  0.000226   1.357783   0.231157   0.309249   0.044310   0.006846   0.000245
     12.00  0.000320   1.259551   0.217438   0.282125   0.040588   0.005869   0.000213
     12.00  0.000452   1.166344   0.204323   0.256155   0.037095   0.004986   0.000184
     12.00  0.000640   1.078117   0.191841   0.231355   0.033822   0.004189   0.000158
     12.00  0.000905   0.995060   0.180020   0.207823   0.030760   0.003474   0.000133
     12.00  0.001280   0.917103   0.168846   0.185512   0.027891   0.002832   0.000111
     12.00  0.001810   0.844288   0.158275   0.164420   0.025189   0.002261   0.000091
     12.00  0.002560   0.776676   0.148232   0.144466   0.022620   0.001756   0.000072
     12.00  0.003620   0.714061   0.138572   0.125539   0.020147   0.001317   0.000055
     12.00  0.005120   0.656563   0.129119   0.107525   0.017727   0.000946   0.000040
     12.00  0.007241   0.604153   0.119641   0.090332   0.015329   0.000645   0.000028
     12.00  0.010240   0.557071   0.109908   0.074012   0.012938   0.000413   0.000018
