      1.00  0.001600   0.321541  -0.013582   0.012808   0.000402   0.000000   0.000000
      1.41  0.001600   0.386464   0.011581   0.021547   0.000907   0.000000   0.000000
      2.00  0.001600   0.455900   0.045591   0.033542   0.001727   0.000017   0.000001
      2.83  0.001600   0.530518   0.070078   0.046201   0.002739   0.000130   0.000003
      4.00  0.001600   0.608678   0.093513   0.062896   0.004880   0.000342   0.000007
      5.66  0.001600   0.691133   0.115374   0.084510   0.008584   0.000717   0.000016
      8.00  0.001600   0.776886   0.136084   0.110695   0.014182   0.001344   0.000037
     11.31  0.001600   0.865886   0.156135   0.141026   0.021727   0.002357   0.000078
     16.00  0.001600   0.958114   0.175571   0.175141   0.030925   0.003937   0.000178
     22.63  0.001600   1.051754   0.195655   0.211708   0.041421   0.006252   0.000361
     32.00  0.001600   1.149482   0.212108   0.250937   0.051763   0.009593   0.000649
     45.25  0.001600   1.247665   0.227737   0.290779   0.061802   0.013578   0.001163
     64.00  0.001600   1.345981   0.241766   0.330522   0.070958   0.018852   0.002019
     90.51  0.001600   1.443404   0.254295   0.369502   0.079000   0.025321   0.003326
    128.00  0.001600   1.539602   0.265381   0.407438   0.085850   0.032872   0.005112
    181.02  0.001600   1.634420   0.275088   0.444226   0.091534   0.041355   0.007311
    256.00  0.001600   1.727750   0.283445   0.479885   0.096140   0.050539   0.009772
    362.04  0.001600   1.819502   0.290472   0.514497   0.099792   0.060134   0.012302
    512.00  0.001600   1.909514   0.296183   0.548147   0.102614   0.069843   0.014726
    724.08  0.001600   1.997651   0.300646   0.580911   0.104737   0.079439   0.016919
   1024.00  0.001600   2.083874   0.303971   0.612859   0.106279   0.088783   0.018816
   1448.15  0.001600   2.168348   0.306270   0.644066   0.107339   0.097810   0.020397
   2048.00  0.001600   2.251064   0.307690   0.674559   0.108010   0.106507   0.021675
   2896.31  0.001600   2.332004   0.308356   0.704364   0.108368   0.114884   0.022677
