    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9   5362   2172   2107   1083
   10   5405   2111   2103   1191
   11   5325   1981   1915   1429
   12   5306   2025   1846   1435
   13   5374   1979   1815   1580
   14   5528   2056   1817   1655
   15   5495   1939   1659   1897
   16   5559   1964   1567   2028
   17   5452   1878   1457   2117
   18   5345   1815   1416   2114
   19   5114   1790   1343   1981
   20   5093   1794   1311   1988
   21   5197   1718   1327   2152
   22   5114   1594   1170   2350
   23   5103   1725   1143   2235
   24   4787   1578   1008   2201
   25   4549   1620    968   1961
   26   4692   1557    972   2163
   27   4709   1475    942   2292
   28   4585   1547    951   2087
   29   4462   1388    902   2172
   30   4344   1444    919   1981
   31   4258   1423    825   2010
   32   4324   1375    789   2160
   33   4128   1305    770   2053
   34   4044   1283    783   1978
   35   3938   1256    748   1934
   36   4049   1204    713   2132
   37   3784   1144    700   1940
   38   3830   1154    662   2014
   39   3908   1124    633   2151
   40   3774   1061    650   2063
   41   3609   1050    687   1872
   42   3543   1030    613   1900
   43   3569   1069    583   1917
   44   3507    957    621   1929
   45   3313    904    586   1823
   46   3403    947    569   1887
   47   3305    862    487   1956
   48   3146    904    551   1691
   49   3211    878    549   1784
   50   3230    842    540   1848
   51   3028    835    515   1678
   52   3034    801    549   1684
   53   2957    801    486   1670
   54   2922    757    454   1711
   55   2978    705    471   1802
   56   2804    724    496   1584
   57   2658    727    476   1455
   58   2634    706    482   1446
   59   2663    687    447   1529
   60   2553    652    436   1465
   61   2635    637    431   1567
   62   2541    631    401   1509
   63   2571    652    427   1492
   64   2509    610    462   1437
   65   2496    607    411   1478
   66   2467    569    425   1473
   67   2382    521    426   1435
   68   2338    559    373   1406
