    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9   8263   3554   3360   1349
   10   9160   4098   3437   1625
   11   9760   4103   3506   2151
   12  10198   4292   3582   2324
   13  10294   4176   3300   2818
   14  10690   4328   3359   3003
   15  11066   4310   3341   3415
   16  11438   4324   3179   3935
   17  11735   4369   3189   4177
   18  11378   4190   3159   4029
   19  11086   4019   2858   4209
   20  10680   3772   2735   4173
   21  10255   3565   2477   4213
   22   9990   3534   2449   4007
   23   9846   3496   2383   3967
   24   9508   3448   2257   3803
   25   9627   3216   2120   4291
   26   9313   3137   2015   4161
   27   9161   3004   1884   4273
   28   8929   2881   1853   4195
   29   8809   2844   1780   4185
   30   8718   2709   1803   4206
   31   8422   2615   1627   4180
   32   8389   2506   1690   4193
   33   8276   2461   1560   4255
   34   8165   2406   1529   4230
   35   7940   2345   1430   4165
   36   7832   2242   1477   4113
   37   7617   2149   1387   4081
   38   7396   2116   1306   3974
   39   7257   2041   1307   3909
   40   7461   1954   1231   4276
   41   7038   1897   1284   3857
   42   7090   1868   1163   4059
   43   6875   1832   1180   3863
   44   6627   1794   1109   3724
   45   6631   1675   1085   3871
   46   6556   1608   1083   3865
   47   6292   1650   1082   3560
   48   6352   1571   1019   3762
   49   6126   1582   1097   3447
   50   6050   1507    992   3551
   51   6144   1555    982   3607
   52   5919   1451    985   3483
   53   5921   1430    914   3577
   54   5718   1459    928   3331
   55   5594   1403    911   3280
   56   5563   1355    861   3347
   57   5419   1338    913   3168
   58   5334   1227    845   3262
   59   5203   1211    795   3197
   60   5309   1240    809   3260
   61   5112   1207    807   3098
   62   5146   1091    800   3255
   63   4970   1129    759   3082
   64   5003   1079    775   3149
   65   4932   1055    757   3120
   66   4788   1024    747   3017
   67   4684   1061    746   2877
   68   4577   1020    714   2843
