 0.19033E-02  0.19033E-02  0.19033E-02
 0.18595E-02  0.18595E-02  0.18595E-02
 0.18150E-02  0.18150E-02  0.18150E-02
 0.17699E-02  0.17699E-02  0.17699E-02
 0.17242E-02  0.17242E-02  0.17242E-02
 0.16780E-02  0.16780E-02  0.16780E-02
 0.16312E-02  0.16312E-02  0.16312E-02
 0.15840E-02  0.15840E-02  0.15840E-02
 0.15364E-02  0.15364E-02  0.15364E-02
 0.14884E-02  0.14884E-02  0.14884E-02
 0.14401E-02  0.14401E-02  0.14401E-02
 0.13915E-02  0.13915E-02  0.13915E-02
 0.13428E-02  0.13428E-02  0.13428E-02
 0.12940E-02  0.12940E-02  0.12940E-02
 0.12451E-02  0.12451E-02  0.12451E-02
 0.11963E-02  0.11963E-02  0.11963E-02
 0.11476E-02  0.11476E-02  0.11476E-02
 0.10991E-02  0.10991E-02  0.10991E-02
 0.10508E-02  0.10508E-02  0.10508E-02
 0.10029E-02  0.10029E-02  0.10029E-02
 0.95538E-03  0.95538E-03  0.95538E-03
 0.90838E-03  0.90838E-03  0.90838E-03
 0.86200E-03  0.86200E-03  0.86200E-03
 0.81627E-03  0.81627E-03  0.81627E-03
 0.77132E-03  0.77132E-03  0.77132E-03
 0.72718E-03  0.72718E-03  0.72718E-03
 0.68402E-03  0.68402E-03  0.68402E-03
 0.64185E-03  0.64185E-03  0.64185E-03
 0.60077E-03  0.60077E-03  0.60077E-03
 0.56084E-03  0.56084E-03  0.56084E-03
 0.52215E-03  0.52215E-03  0.52215E-03
 0.48475E-03  0.48475E-03  0.48475E-03
 0.44871E-03  0.44871E-03  0.44871E-03
 0.41411E-03  0.41411E-03  0.41411E-03
 0.38097E-03  0.38097E-03  0.38097E-03
 0.34935E-03  0.34935E-03  0.34935E-03
 0.31930E-03  0.31930E-03  0.31930E-03
 0.29082E-03  0.29082E-03  0.29082E-03
 0.26396E-03  0.26396E-03  0.26396E-03
 0.23872E-03  0.23872E-03  0.23872E-03
 0.21511E-03  0.21511E-03  0.21511E-03
 0.19311E-03  0.19311E-03  0.19311E-03
 0.17272E-03  0.17272E-03  0.17272E-03
 0.15390E-03  0.15390E-03  0.15390E-03
 0.13662E-03  0.13662E-03  0.13662E-03
 0.12084E-03  0.12084E-03  0.12084E-03
 0.10650E-03  0.10650E-03  0.10650E-03
 0.93528E-04  0.93528E-04  0.93528E-04
 0.81859E-04  0.81859E-04  0.81859E-04
 0.71413E-04  0.71413E-04  0.71413E-04
 0.62107E-04  0.62107E-04  0.62107E-04
 0.53849E-04  0.53849E-04  0.53849E-04
 0.46548E-04  0.46548E-04  0.46548E-04
 0.40116E-04  0.40116E-04  0.40116E-04
