    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      1      0      0      1
    9  56152  23796  22454   9902
   10  57824  24059  22642  11123
   11  59300  24131  21609  13560
   12  58870  23556  21082  14232
   13  58303  22960  20156  15187
   14  58001  22592  18901  16508
   15  56988  21988  18242  16758
   16  57403  21217  17374  18812
   17  55940  20429  16369  19142
   18  54352  20058  15527  18767
   19  53145  19489  14795  18861
   20  51465  18737  14098  18630
   21  50205  17827  13401  18977
   22  48634  17127  12343  19164
   23  47338  16853  11849  18636
   24  46048  16223  11225  18600
   25  44698  15588  10538  18572
   26  43188  15210  10314  17664
   27  42234  14611   9720  17903
   28  41514  14155   9266  18093
   29  39942  13680   8762  17500
   30  39138  13135   8467  17536
   31  38509  12499   8020  17990
   32  37486  12064   7784  17638
   33  36412  11467   7548  17397
   34  35814  11112   7165  17537
   35  34806  10850   6903  17053
   36  34145  10438   6857  16850
   37  33562  10060   6612  16890
   38  32769   9632   6248  16889
   39  31809   9359   6157  16293
   40  31533   8989   5877  16667
   41  30791   8877   5821  16093
   42  30066   8339   5492  16235
   43  29486   8179   5539  15768
   44  29047   8181   5244  15622
   45  28137   7710   5046  15381
   46  27812   7561   5043  15208
   47  27333   7330   4935  15068
   48  27165   7145   4764  15256
   49  26632   6762   4613  15257
   50  25950   6782   4523  14645
   51  25299   6612   4446  14241
   52  24940   6470   4311  14159
   53  24449   6236   4211  14002
   54  23946   6080   4102  13764
   55  23642   5768   3972  13902
   56  23289   5797   3985  13507
   57  22838   5638   3921  13279
   58  22666   5490   3689  13487
   59  22357   5295   3553  13509
   60  21726   5050   3481  13195
   61  21333   5045   3584  12704
   62  21303   4956   3437  12910
   63  20976   4686   3456  12834
   64  20490   4645   3244  12601
   65  20212   4372   3193  12647
   66  19999   4542   3108  12349
   67  19636   4254   3121  12261
   68  19213   4293   3085  11835
