 0.16870E-02  0.16870E-02  0.16870E-02
 0.16564E-02  0.16564E-02  0.16564E-02
 0.16250E-02  0.16250E-02  0.16250E-02
 0.15926E-02  0.15926E-02  0.15926E-02
 0.15594E-02  0.15594E-02  0.15594E-02
 0.15254E-02  0.15254E-02  0.15254E-02
 0.14907E-02  0.14907E-02  0.14907E-02
 0.14552E-02  0.14552E-02  0.14552E-02
 0.14189E-02  0.14189E-02  0.14189E-02
 0.13820E-02  0.13820E-02  0.13820E-02
 0.13444E-02  0.13444E-02  0.13444E-02
 0.13062E-02  0.13062E-02  0.13062E-02
 0.12674E-02  0.12674E-02  0.12674E-02
 0.12282E-02  0.12282E-02  0.12282E-02
 0.11885E-02  0.11885E-02  0.11885E-02
 0.11484E-02  0.11484E-02  0.11484E-02
 0.11080E-02  0.11080E-02  0.11080E-02
 0.10673E-02  0.10673E-02  0.10673E-02
 0.10264E-02  0.10264E-02  0.10264E-02
 0.98536E-03  0.98536E-03  0.98536E-03
 0.94428E-03  0.94428E-03  0.94428E-03
 0.90319E-03  0.90319E-03  0.90319E-03
 0.86222E-03  0.86222E-03  0.86222E-03
 0.82142E-03  0.82142E-03  0.82142E-03
 0.78087E-03  0.78087E-03  0.78087E-03
 0.74064E-03  0.74064E-03  0.74064E-03
 0.70089E-03  0.70089E-03  0.70089E-03
 0.66167E-03  0.66167E-03  0.66167E-03
 0.62304E-03  0.62304E-03  0.62304E-03
 0.58512E-03  0.58512E-03  0.58512E-03
 0.54798E-03  0.54798E-03  0.54798E-03
 0.51172E-03  0.51172E-03  0.51172E-03
 0.47640E-03  0.47640E-03  0.47640E-03
 0.44214E-03  0.44214E-03  0.44214E-03
 0.40900E-03  0.40900E-03  0.40900E-03
 0.37705E-03  0.37705E-03  0.37705E-03
 0.34639E-03  0.34639E-03  0.34639E-03
 0.31703E-03  0.31703E-03  0.31703E-03
 0.28907E-03  0.28907E-03  0.28907E-03
 0.26253E-03  0.26253E-03  0.26253E-03
 0.23746E-03  0.23746E-03  0.23746E-03
 0.21389E-03  0.21389E-03  0.21389E-03
 0.19184E-03  0.19184E-03  0.19184E-03
 0.17130E-03  0.17130E-03  0.17130E-03
 0.15227E-03  0.15227E-03  0.15227E-03
 0.13475E-03  0.13475E-03  0.13475E-03
 0.11869E-03  0.11869E-03  0.11869E-03
 0.10407E-03  0.10407E-03  0.10407E-03
 0.90821E-04  0.90821E-04  0.90821E-04
 0.78894E-04  0.78894E-04  0.78894E-04
 0.68218E-04  0.68218E-04  0.68218E-04
 0.58714E-04  0.58714E-04  0.58714E-04
 0.50300E-04  0.50300E-04  0.50300E-04
 0.42893E-04  0.42893E-04  0.42893E-04
 0.36399E-04  0.36399E-04  0.36399E-04
 0.30737E-04  0.30737E-04  0.30737E-04
 0.25813E-04  0.25813E-04  0.25813E-04
 0.21549E-04  0.21549E-04  0.21549E-04
 0.17866E-04  0.17866E-04  0.17866E-04
 0.14693E-04  0.14693E-04  0.14693E-04
 0.11967E-04  0.11967E-04  0.11967E-04
 0.96320E-05  0.96320E-05  0.96320E-05
 0.76402E-05  0.76402E-05  0.76402E-05
 0.59512E-05  0.59512E-05  0.59512E-05
 0.45305E-05  0.45305E-05  0.45305E-05
 0.33500E-05  0.33500E-05  0.33500E-05
 0.23846E-05  0.23846E-05  0.23846E-05
 0.16139E-05  0.16139E-05  0.16139E-05
 0.10174E-05  0.10174E-05  0.10174E-05
 0.57560E-06  0.57560E-06  0.57560E-06
 0.26809E-06  0.26809E-06  0.26809E-06
 0.72518E-07  0.72518E-07  0.72518E-07
-0.34062E-07 -0.34062E-07 -0.34062E-07
-0.76132E-07 -0.76132E-07 -0.76132E-07
-0.77140E-07 -0.77140E-07 -0.77140E-07
-0.57820E-07 -0.57820E-07 -0.57820E-07
-0.34034E-07 -0.34034E-07 -0.34034E-07
-0.15325E-07 -0.15325E-07 -0.15325E-07
-0.48133E-08 -0.48133E-08 -0.48133E-08
-0.84857E-09 -0.84857E-09 -0.84857E-09
-0.42001E-10 -0.42001E-10 -0.42001E-10
-0.15835E-10 -0.15835E-10 -0.15835E-10
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.18024E-02  0.18024E-02  0.18024E-02
 0.17675E-02  0.17675E-02  0.17675E-02
 0.17317E-02  0.17317E-02  0.17317E-02
 0.16953E-02  0.16953E-02  0.16953E-02
 0.16581E-02  0.16581E-02  0.16581E-02
 0.16202E-02  0.16202E-02  0.16202E-02
 0.15818E-02  0.15818E-02  0.15818E-02
 0.15426E-02  0.15426E-02  0.15426E-02
