 0.15797E-02  0.15797E-02  0.15797E-02
 0.15491E-02  0.15491E-02  0.15491E-02
 0.15176E-02  0.15176E-02  0.15176E-02
 0.14853E-02  0.14853E-02  0.14853E-02
 0.14523E-02  0.14523E-02  0.14523E-02
 0.14185E-02  0.14185E-02  0.14185E-02
 0.13840E-02  0.13840E-02  0.13840E-02
 0.13488E-02  0.13488E-02  0.13488E-02
 0.13129E-02  0.13129E-02  0.13129E-02
 0.12765E-02  0.12765E-02  0.12765E-02
 0.12395E-02  0.12395E-02  0.12395E-02
 0.12020E-02  0.12020E-02  0.12020E-02
 0.11640E-02  0.11640E-02  0.11640E-02
 0.11257E-02  0.11257E-02  0.11257E-02
 0.10870E-02  0.10870E-02  0.10870E-02
 0.10481E-02  0.10481E-02  0.10481E-02
 0.10089E-02  0.10089E-02  0.10089E-02
 0.96959E-03  0.96959E-03  0.96959E-03
 0.93021E-03  0.93021E-03  0.93021E-03
 0.89083E-03  0.89083E-03  0.89083E-03
 0.85151E-03  0.85151E-03  0.85151E-03
 0.81233E-03  0.81233E-03  0.81233E-03
 0.77342E-03  0.77342E-03  0.77342E-03
 0.73476E-03  0.73476E-03  0.73476E-03
 0.69649E-03  0.69649E-03  0.69649E-03
 0.65869E-03  0.65869E-03  0.65869E-03
 0.62144E-03  0.62144E-03  0.62144E-03
 0.58483E-03  0.58483E-03  0.58483E-03
 0.54892E-03  0.54892E-03  0.54892E-03
 0.51379E-03  0.51379E-03  0.51379E-03
 0.47952E-03  0.47952E-03  0.47952E-03
 0.44619E-03  0.44619E-03  0.44619E-03
 0.41386E-03  0.41386E-03  0.41386E-03
 0.38260E-03  0.38260E-03  0.38260E-03
 0.35249E-03  0.35249E-03  0.35249E-03
 0.32358E-03  0.32358E-03  0.32358E-03
 0.29589E-03  0.29589E-03  0.29589E-03
 0.26954E-03  0.26954E-03  0.26954E-03
 0.24451E-03  0.24451E-03  0.24451E-03
 0.22086E-03  0.22086E-03  0.22086E-03
 0.19861E-03  0.19861E-03  0.19861E-03
 0.17777E-03  0.17777E-03  0.17777E-03
 0.15836E-03  0.15836E-03  0.15836E-03
 0.14037E-03  0.14037E-03  0.14037E-03
 0.12380E-03  0.12380E-03  0.12380E-03
 0.10861E-03  0.10861E-03  0.10861E-03
 0.94790E-04  0.94790E-04  0.94790E-04
 0.82287E-04  0.82287E-04  0.82287E-04
 0.71054E-04  0.71054E-04  0.71054E-04
 0.61032E-04  0.61032E-04  0.61032E-04
 0.52152E-04  0.52152E-04  0.52152E-04
 0.44344E-04  0.44344E-04  0.44344E-04
 0.37523E-04  0.37523E-04  0.37523E-04
 0.31611E-04  0.31611E-04  0.31611E-04
 0.26515E-04  0.26515E-04  0.26515E-04
 0.22149E-04  0.22149E-04  0.22149E-04
 0.18425E-04  0.18425E-04  0.18425E-04
 0.15258E-04  0.15258E-04  0.15258E-04
 0.12570E-04  0.12570E-04  0.12570E-04
 0.10288E-04  0.10288E-04  0.10288E-04
 0.83474E-05  0.83474E-05  0.83474E-05
 0.66949E-05  0.66949E-05  0.66949E-05
 0.52863E-05  0.52863E-05  0.52863E-05
 0.40870E-05  0.40870E-05  0.40870E-05
 0.30722E-05  0.30722E-05  0.30722E-05
 0.22241E-05  0.22241E-05  0.22241E-05
 0.15297E-05  0.15297E-05  0.15297E-05
 0.97997E-06  0.97997E-06  0.97997E-06
 0.56436E-06  0.56436E-06  0.56436E-06
 0.27060E-06  0.27060E-06  0.27060E-06
 0.81957E-07  0.81957E-07  0.81957E-07
-0.21013E-07 -0.21013E-07 -0.21013E-07
-0.61410E-07 -0.61410E-07 -0.61410E-07
-0.62583E-07 -0.62583E-07 -0.62583E-07
-0.45296E-07 -0.45296E-07 -0.45296E-07
-0.24956E-07 -0.24956E-07 -0.24956E-07
-0.10069E-07 -0.10069E-07 -0.10069E-07
-0.26067E-08 -0.26067E-08 -0.26067E-08
-0.30773E-09 -0.30773E-09 -0.30773E-09
-0.48947E-11 -0.48947E-11 -0.48947E-11
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00
