    1    1     14      0      3     11
    1    2     19      0      0     19
    1    3     12      4      2      6
    1    4     34      2      2     30
    1    5     36      0      4     32
    1    6     39      3      1     35
    1    7     49     10      2     37
    1    8     59      8      6     45
    1    9     49      5      3     41
    1   10     69      5      0     64
    1   11     75      2      2     71
    1   12     73      5      3     65
    1   13     73      3      0     70
    1   14     56      2      0     54
    1   15     59      3      1     55
    1   16     62      2      1     59
    1   17     74      3      2     69
    1   18     48      8      0     40
    1   19     43      4      1     38
    1   20     46      3      1     42
    1   21     49      5      0     44
    1   22     39      1      2     36
    1   23     39      4      3     32
    1   24     49      4      2     43
    1   25     29      6      0     23
    1   26     38      3      7     28
    1   27     34      2      2     30
    1   28     33      3      2     28
    1   29     26      1      3     22
    1   30     17      2      4     11
    1   31     23      3      1     19
    1   32     26      3      2     21
    1   33     34      2      3     29
    1   34     17      2      0     15
    1   35     21      1      1     19
    1   36     16      2      0     14
    1   37     16      3      2     11
    1   38     13      0      2     11
    1   39     16      3      0     13
    1   40     17      2      0     15
    1   41     13      2      1     10
    1   42      6      1      3      2
    1   43      8      0      3      5
    1   44     15      2      0     13
    1   45      7      0      1      6
    1   46      8      3      2      3
    1   47      4      2      1      1
    1   48      6      2      0      4
    1   49     14      3      1     10
    1   50      6      5      1      0
    1   51      9      0      0      9
    1   52      3      2      1      0
    1   53      2      0      1      1
    1   54      5      0      2      3
    1   55      4      2      2      0
    1   56      6      0      1      5
    1   57      5      0      1      4
    1   58      4      0      0      4
    1   59      7      0      0      7
    1   60      7      1      0      6
    1   61      3      1      2      0
    1   62      2      0      2      0
    1   63      3      0      0      3
    1   64      3      2      0      1
    2    1     12      0      1     11
    2    2     15      0      1     14
    2    3     19      1      0     18
    2    4     23      3      3     17
    2    5     36      3      2     31
    2    6     35      4      5     26
    2    7     40      4      1     35
    2    8     39      5      2     32
    2    9     47      5      0     42
    2   10     46      1      1     44
    2   11     64      4      4     56
    2   12     75      6      3     66
    2   13     67      4      2     61
    2   14     63      6      3     54
    2   15     60      3      2     55
    2   16     57      2      3     52
    2   17     64      5      2     57
    2   18     50      4      1     45
    2   19     60      4      3     53
    2   20     45      1      1     43
    2   21     28      7      1     20
    2   22     28      2      2     24
    2   23     33      5      2     26
    2   24     39      5      2     32
    2   25     42      4      2     36
    2   26     37      1      1     35
    2   27     23      5      3     15
    2   28     27      3      1     23
    2   29     24      2      0     22
    2   30     35      2      1     32
    2   31     19      0      0     19
    2   32     16      3      3     10
    2   33     26      2      1     23
    2   34     24      1      1     22
    2   35     14      4      1      9
    2   36     15      2      2     11
    2   37     19      1      2     16
    2   38      9      2      0      7
    2   39     16      1      3     12
    2   40     15      5      1      9
    2   41      4      3      0      1
    2   42      8      0      2      6
    2   43     12      1      0     11
    2   44     10      2      2      6
    2   45     12      0      1     11
    2   46     11      2      0      9
    2   47      8      1      1      6
    2   48      8      0      1      7
    2   49      4      1      0      3
    2   50      5      1      0      4
    2   51      4      3      0      1
    2   52      8      0      2      6
    2   53      2      0      1      1
    2   54      7      0      2      5
    2   55      8      0      1      7
    2   56      6      1      0      5
    2   57      7      0      0      7
    2   58      4      0      1      3
    2   59      4      1      1      2
    2   60      4      0      1      3
    2   61      4      0      2      2
    2   62      0      0      2     -2
    2   63      1      0      3     -2
    2   64      2      0      0      2
    3    1      9      0      0      9
    3    2     14      0      1     13
    3    3     23      0      0     23
    3    4     29      3      2     24
    3    5     25      2      3     20
    3    6     38      4      4     30
    3    7     52      3      3     46
    3    8     53      4      0     49
    3    9     53      3      0     50
    3   10     58      3      1     54
    3   11     67      6      2     59
    3   12     52      6      2     44
    3   13     63      5      2     56
    3   14     64      2      2     60
    3   15     57      4      2     51
    3   16     54      3      1     50
    3   17     35      2      0     33
    3   18     40      6      2     32
    3   19     38      2      3     33
    3   20     42      3      0     39
    3   21     42      4      3     35
    3   22     39      0      2     37
    3   23     22      3      0     19
    3   24     23      6      3     14
    3   25     29      1      2     26
    3   26     33      4      0     29
    3   27     30      0      1     29
    3   28     27      2      1     24
    3   29     27      4      2     21
    3   30     16      5      2      9
    3   31     20      2      0     18
    3   32     18      1      1     16
    3   33     16      2      0     14
    3   34     20      1      0     19
    3   35     18      5      1     12
    3   36     11      0      2      9
    3   37     17      0      2     15
    3   38     15      0      1     14
    3   39     14      0      0     14
    3   40      4      3      3     -2
    3   41     15      1      1     13
    3   42     14      0      1     13
    3   43     12      1      3      8
    3   44     10      0      0     10
    3   45      8      1      1      6
    3   46      9      0      5      4
    3   47      7      3      1      3
    3   48      9      0      2      7
    3   49      7      0      2      5
    3   50      5      1      0      4
    3   51      7      2      1      4
    3   52      5      1      1      3
    3   53      3      1      1      1
    3   54      3      1      0      2
    3   55      1      0      0      1
    3   56      7      0      1      6
    3   57      2      0      2      0
    3   58      5      0      1      4
    3   59      6      0      1      5
    3   60      5      1      3      1
    3   61      6      0      0      6
    3   62      4      1      2      1
    3   63      2      1      1      0
    3   64      3      0      2      1
    4    1     15      0      0     15
    4    2     12      0      0     12
    4    3     15      0      2     13
    4    4     23      4      4     15
    4    5     32      2      1     29
    4    6     28      6      2     20
    4    7     50      1      2     47
    4    8     49      6      0     43
    4    9     37      7      2     28
    4   10     47      4      1     42
    4   11     55      2      3     50
    4   12     54      2      3     49
    4   13     57      4      4     49
    4   14     58      5      0     53
    4   15     48      3      4     41
    4   16     51      6      2     43
    4   17     48      6      0     42
    4   18     49      4      0     45
    4   19     38      3      3     32
    4   20     30      0      0     30
    4   21     48      3      3     42
    4   22     36      3      0     33
    4   23     24      3      2     19
    4   24     22      6      1     15
    4   25     31      8      2     21
    4   26     26      1      0     25
    4   27     20      2      0     18
    4   28     24      3      2     19
    4   29     20      3      1     16
    4   30     14      3      0     11
    4   31     27      2      1     24
    4   32     20      2      1     17
    4   33     28      4      0     24
    4   34     17      0      0     17
    4   35     17      4      2     11
    4   36     12      0      1     11
    4   37     12      2      0     10
    4   38     22      4      0     18
    4   39     14      1      0     13
    4   40      4      2      1      1
    4   41     10      1      1      8
    4   42     10      1      1      8
    4   43      7      0      1      6
    4   44     13      2      1     10
    4   45     10      1      0      9
    4   46      7      1      1      5
    4   47      8      2      0      6
    4   48      8      2      1      5
    4   49      6      0      2      4
    4   50     12      0      2     10
    4   51      8      1      0      7
    4   52      8      3      0      5
    4   53      6      2      0      4
    4   54      4      1      4     -1
    4   55      3      1      1      1
    4   56      7      1      0      6
    4   57      1      0      1      0
    4   58      3      1      1      1
    4   59      4      1      1      2
    4   60      2      0      1      1
    4   61      2      1      1      0
    4   62      1      1      0      0
    4   63      2      1      0      1
    4   64      0      0      0      0
    5    1      9      0      0      9
    5    2      7      1      1      5
    5    3     17      1      1     15
    5    4     28      2      0     26
    5    5     22      2      2     18
    5    6     39      1      2     36
    5    7     43      4      0     39
    5    8     43      4      1     38
    5    9     41      3      3     35
    5   10     38      4      2     32
    5   11     50      3      2     45
    5   12     52      3      1     48
    5   13     47      3      2     42
    5   14     57      2      3     52
    5   15     56      1      0     55
    5   16     63      3      1     59
    5   17     41      5      2     34
    5   18     36      2      1     33
    5   19     38      3      2     33
    5   20     29      2      0     27
    5   21     38      2      0     36
    5   22     34      1      1     32
    5   23     26      5      0     21
    5   24     35      7      2     26
    5   25     24      0      1     23
    5   26     35      0      0     35
    5   27     26      4      1     21
    5   28     25      2      0     23
    5   29     18      3      2     13
    5   30     19      3      1     15
    5   31     18      3      0     15
    5   32     17      2      0     15
    5   33      8      1      0      7
    5   34     18      1      0     17
    5   35     14      4      0     10
    5   36     25      1      1     23
    5   37     11      1      1      9
    5   38     10      0      0     10
    5   39     13      1      0     12
    5   40     10      1      1      8
    5   41     11      2      2      7
    5   42     12      1      0     11
    5   43     12      2      0     10
    5   44      6      0      0      6
    5   45     10      1      1      8
    5   46     10      1      0      9
    5   47      8      0      0      8
    5   48      6      0      1      5
    5   49      2      2      2     -2
    5   50      8      1      1      6
    5   51      4      0      1      3
    5   52     10      1      0      9
    5   53      1      0      0      1
    5   54      4      2      1      1
    5   55      5      1      0      4
    5   56      4      0      0      4
    5   57      5      0      1      4
    5   58      1      1      0      0
    5   59      3      0      1      2
    5   60      4      0      1      3
    5   61      4      0      0      4
    5   62      0      0      1     -1
    5   63      2      1      0      1
    5   64      1      0      0      1
    6    1     13      1      0     12
    6    2      8      1      0      7
    6    3     24      1      0     23
    6    4     26      1      1     24
    6    5     28      3      2     23
    6    6     29      4      2     23
    6    7     34      4      2     28
    6    8     34      2      0     32
    6    9     45      5      4     36
    6   10     51      2      0     49
    6   11     43      4      2     37
    6   12     60      3      1     56
    6   13     54      4      2     48
    6   14     57      1      1     55
    6   15     62      3      2     57
