   0.2936E+02   0.1300E-03   0.2718E-01   0.2503E-01
   0.3056E+02   0.1300E-03   0.2838E-01   0.2614E-01
   0.3182E+02   0.1300E-03   0.2962E-01   0.2730E-01
   0.3312E+02   0.1300E-03   0.3091E-01   0.2850E-01
   0.3448E+02   0.1300E-03   0.3224E-01   0.2975E-01
   0.3590E+02   0.1300E-03   0.3362E-01   0.3103E-01
   0.3737E+02   0.1300E-03   0.3504E-01   0.3236E-01
   0.3891E+02   0.1300E-03   0.3651E-01   0.3373E-01
   0.4051E+02   0.1300E-03   0.3803E-01   0.3515E-01
   0.4217E+02   0.1300E-03   0.3960E-01   0.3661E-01
   0.4390E+02   0.1300E-03   0.4122E-01   0.3812E-01
   0.4570E+02   0.1300E-03   0.4288E-01   0.3968E-01
   0.4758E+02   0.1300E-03   0.4460E-01   0.4128E-01
   0.4953E+02   0.1300E-03   0.4636E-01   0.4293E-01
   0.5156E+02   0.1300E-03   0.4818E-01   0.4463E-01
   0.5368E+02   0.1300E-03   0.5004E-01   0.4637E-01
   0.5589E+02   0.1300E-03   0.5196E-01   0.4816E-01
   0.5818E+02   0.1300E-03   0.5392E-01   0.4999E-01
   0.6057E+02   0.1300E-03   0.5594E-01   0.5187E-01
   0.6305E+02   0.1300E-03   0.5800E-01   0.5379E-01
   0.6564E+02   0.1300E-03   0.6012E-01   0.5577E-01
   0.6834E+02   0.1300E-03   0.6228E-01   0.5779E-01
   0.7114E+02   0.1300E-03   0.6450E-01   0.5987E-01
   0.7406E+02   0.1300E-03   0.6676E-01   0.6199E-01
   0.7710E+02   0.1300E-03   0.6907E-01   0.6415E-01
   0.8027E+02   0.1300E-03   0.7143E-01   0.6636E-01
   0.8357E+02   0.1300E-03   0.7386E-01   0.6862E-01
   0.8700E+02   0.1300E-03   0.7632E-01   0.7092E-01
   0.9057E+02   0.1300E-03   0.7884E-01   0.7326E-01
   0.9429E+02   0.1300E-03   0.8140E-01   0.7564E-01
   0.9816E+02   0.1300E-03   0.8403E-01   0.7810E-01
   0.1022E+03   0.1300E-03   0.8671E-01   0.8060E-01
   0.1064E+03   0.1300E-03   0.8944E-01   0.8314E-01
   0.1107E+03   0.1300E-03   0.9222E-01   0.8572E-01
   0.1153E+03   0.1300E-03   0.9503E-01   0.8833E-01
   0.1200E+03   0.1300E-03   0.9788E-01   0.9098E-01
   0.1250E+03   0.1300E-03   0.1007E+00   0.9364E-01
   0.1301E+03   0.1300E-03   0.1036E+00   0.9633E-01
   0.1354E+03   0.1300E-03   0.1066E+00   0.9904E-01
   0.1410E+03   0.1300E-03   0.1096E+00   0.1018E+00
   0.1468E+03   0.1300E-03   0.1126E+00   0.1046E+00
   0.1528E+03   0.1300E-03   0.1157E+00   0.1075E+00
   0.1591E+03   0.1300E-03   0.1189E+00   0.1105E+00
   0.1656E+03   0.1300E-03   0.1221E+00   0.1134E+00
   0.1724E+03   0.1300E-03   0.1253E+00   0.1164E+00
   0.1795E+03   0.1300E-03   0.1285E+00   0.1194E+00
   0.1868E+03   0.1300E-03   0.1318E+00   0.1224E+00
   0.1945E+03   0.1300E-03   0.1351E+00   0.1254E+00
   0.2025E+03   0.1300E-03   0.1384E+00   0.1284E+00
   0.2108E+03   0.1300E-03   0.1418E+00   0.1315E+00
   0.2195E+03   0.1300E-03   0.1452E+00   0.1346E+00
   0.2285E+03   0.1300E-03   0.1486E+00   0.1378E+00
   0.2379E+03   0.1300E-03   0.1520E+00   0.1409E+00
   0.2476E+03   0.1300E-03   0.1555E+00   0.1441E+00
   0.2578E+03   0.1300E-03   0.1590E+00   0.1473E+00
   0.2684E+03   0.1300E-03   0.1626E+00   0.1505E+00
   0.2794E+03   0.1300E-03   0.1661E+00   0.1538E+00
   0.2909E+03   0.1300E-03   0.1697E+00   0.1570E+00
   0.3028E+03   0.1300E-03   0.1733E+00   0.1603E+00
   0.3152E+03   0.1300E-03   0.1770E+00   0.1636E+00
   0.3282E+03   0.1300E-03   0.1806E+00   0.1669E+00
   0.3416E+03   0.1300E-03   0.1843E+00   0.1702E+00
   0.3557E+03   0.1300E-03   0.1879E+00   0.1735E+00
   0.3703E+03   0.1300E-03   0.1916E+00   0.1768E+00
   0.3855E+03   0.1300E-03   0.1953E+00   0.1802E+00
   0.4013E+03   0.1300E-03   0.1990E+00   0.1835E+00
   0.4178E+03   0.1300E-03   0.2028E+00   0.1869E+00
   0.4349E+03   0.1300E-03   0.2065E+00   0.1903E+00
   0.4528E+03   0.1300E-03   0.2104E+00   0.1937E+00
   0.4714E+03   0.1300E-03   0.2142E+00   0.1971E+00
   0.4907E+03   0.1300E-03   0.2180E+00   0.2006E+00
   0.5109E+03   0.1300E-03   0.2218E+00   0.2040E+00
   0.5318E+03   0.1300E-03   0.2257E+00   0.2074E+00
   0.5537E+03   0.1300E-03   0.2295E+00   0.2107E+00
   0.5764E+03   0.1300E-03   0.2333E+00   0.2141E+00
   0.6001E+03   0.1300E-03   0.2371E+00   0.2175E+00
   0.6247E+03   0.1300E-03   0.2409E+00   0.2210E+00
   0.6504E+03   0.1300E-03   0.2448E+00   0.2244E+00
   0.6771E+03   0.1300E-03   0.2487E+00   0.2279E+00
   0.7048E+03   0.1300E-03   0.2526E+00   0.2313E+00
   0.7338E+03   0.1300E-03   0.2566E+00   0.2348E+00
   0.7639E+03   0.1300E-03   0.2605E+00   0.2382E+00
   0.7953E+03   0.1300E-03   0.2644E+00   0.2416E+00
   0.8279E+03   0.1300E-03   0.2682E+00   0.2451E+00
   0.8619E+03   0.1300E-03   0.2721E+00   0.2485E+00
   0.8973E+03   0.1300E-03   0.2760E+00   0.2519E+00
   0.9341E+03   0.1300E-03   0.2799E+00   0.2554E+00
   0.9725E+03   0.1300E-03   0.2839E+00   0.2589E+00
   0.1012E+04   0.1300E-03   0.2879E+00   0.2623E+00
   0.1054E+04   0.1300E-03   0.2919E+00   0.2658E+00
   0.1097E+04   0.1300E-03   0.2959E+00   0.2693E+00
   0.1142E+04   0.1300E-03   0.2999E+00   0.2727E+00
   0.1189E+04   0.1300E-03   0.3038E+00   0.2762E+00
   0.1238E+04   0.1300E-03   0.3077E+00   0.2796E+00
   0.1289E+04   0.1300E-03   0.3117E+00   0.2831E+00
   0.1342E+04   0.1300E-03   0.3156E+00   0.2866E+00
   0.1397E+04   0.1300E-03   0.3195E+00   0.2900E+00
   0.1454E+04   0.1300E-03   0.3236E+00   0.2935E+00
   0.1514E+04   0.1300E-03   0.3276E+00   0.2970E+00
   0.1576E+04   0.1300E-03   0.3317E+00   0.3005E+00
   0.1641E+04   0.1300E-03   0.3357E+00   0.3040E+00
   0.1708E+04   0.1300E-03   0.3397E+00   0.3074E+00
   0.1778E+04   0.1300E-03   0.3437E+00   0.3109E+00
   0.1851E+04   0.1300E-03   0.3476E+00   0.3143E+00
   0.1927E+04   0.1300E-03   0.3515E+00   0.3177E+00
   0.2006E+04   0.1300E-03   0.3554E+00   0.3212E+00
   0.2089E+04   0.1300E-03   0.3594E+00   0.3247E+00
   0.2174E+04   0.1300E-03   0.3635E+00   0.3281E+00
   0.2264E+04   0.1300E-03   0.3675E+00   0.3316E+00
   0.2357E+04   0.1300E-03   0.3716E+00   0.3351E+00
   0.2453E+04   0.1300E-03   0.3757E+00   0.3386E+00
   0.2554E+04   0.1300E-03   0.3797E+00   0.3421E+00
   0.2659E+04   0.1300E-03   0.3837E+00   0.3456E+00
   0.2768E+04   0.1300E-03   0.3877E+00   0.3490E+00
   0.2882E+04   0.1300E-03   0.3916E+00   0.3525E+00
   0.3000E+04   0.1300E-03   0.3956E+00   0.3560E+00
   0.1000E+01   0.2000E-03   0.2094E-03   0.1783E-03
   0.1041E+01   0.2000E-03   0.2242E-03   0.1912E-03
   0.1084E+01   0.2000E-03   0.2399E-03   0.2049E-03
   0.1128E+01   0.2000E-03   0.2567E-03   0.2196E-03
   0.1175E+01   0.2000E-03   0.2745E-03   0.2352E-03
   0.1223E+01   0.2000E-03   0.2934E-03   0.2518E-03
   0.1273E+01   0.2000E-03   0.3135E-03   0.2694E-03
   0.1325E+01   0.2000E-03   0.3348E-03   0.2882E-03
   0.1380E+01   0.2000E-03   0.3574E-03   0.3082E-03
   0.1436E+01   0.2000E-03   0.3815E-03   0.3294E-03
   0.1495E+01   0.2000E-03   0.4070E-03   0.3519E-03
   0.1557E+01   0.2000E-03   0.4340E-03   0.3758E-03
   0.1621E+01   0.2000E-03   0.4627E-03   0.4012E-03
   0.1687E+01   0.2000E-03   0.4932E-03   0.4281E-03
   0.1756E+01   0.2000E-03   0.5254E-03   0.4567E-03
   0.1828E+01   0.2000E-03   0.5596E-03   0.4871E-03
   0.1904E+01   0.2000E-03   0.5959E-03   0.5193E-03
   0.1982E+01   0.2000E-03   0.6343E-03   0.5535E-03
   0.2063E+01   0.2000E-03   0.6750E-03   0.5898E-03
   0.2148E+01   0.2000E-03   0.7181E-03   0.6282E-03
   0.2236E+01   0.2000E-03   0.7638E-03   0.6689E-03
   0.2328E+01   0.2000E-03   0.8121E-03   0.7120E-03
   0.2423E+01   0.2000E-03   0.8632E-03   0.7576E-03
   0.2523E+01   0.2000E-03   0.9172E-03   0.8060E-03
   0.2626E+01   0.2000E-03   0.9744E-03   0.8571E-03
   0.2734E+01   0.2000E-03   0.1035E-02   0.9113E-03
   0.2846E+01   0.2000E-03   0.1099E-02   0.9686E-03
   0.2963E+01   0.2000E-03   0.1166E-02   0.1029E-02
   0.3085E+01   0.2000E-03   0.1238E-02   0.1093E-02
   0.3212E+01   0.2000E-03   0.1313E-02   0.1161E-02
   0.3343E+01   0.2000E-03   0.1393E-02   0.1233E-02
   0.3481E+01   0.2000E-03   0.1477E-02   0.1309E-02
   0.3624E+01   0.2000E-03   0.1566E-02   0.1388E-02
   0.3772E+01   0.2000E-03   0.1660E-02   0.1473E-02
   0.3927E+01   0.2000E-03   0.1758E-02   0.1562E-02
   0.4088E+01   0.2000E-03   0.1863E-02   0.1656E-02
   0.4256E+01   0.2000E-03   0.1973E-02   0.1756E-02
   0.4431E+01   0.2000E-03   0.2089E-02   0.1861E-02
   0.4613E+01   0.2000E-03   0.2212E-02   0.1972E-02
   0.4802E+01   0.2000E-03   0.2341E-02   0.2088E-02
   0.4999E+01   0.2000E-03   0.2477E-02   0.2211E-02
   0.5205E+01   0.2000E-03   0.2620E-02   0.2341E-02
   0.5418E+01   0.2000E-03   0.2771E-02   0.2478E-02
   0.5641E+01   0.2000E-03   0.2930E-02   0.2622E-02
   0.5872E+01   0.2000E-03   0.3098E-02   0.2774E-02
   0.6113E+01   0.2000E-03   0.3274E-02   0.2934E-02
   0.6364E+01   0.2000E-03   0.3460E-02   0.3103E-02
   0.6626E+01   0.2000E-03   0.3655E-02   0.3281E-02
   0.6898E+01   0.2000E-03   0.3860E-02   0.3467E-02
   0.7181E+01   0.2000E-03   0.4076E-02   0.3664E-02
   0.7476E+01   0.2000E-03   0.4303E-02   0.3870E-02
   0.7783E+01   0.2000E-03   0.4541E-02   0.4087E-02
   0.8102E+01   0.2000E-03   0.4791E-02   0.4316E-02
   0.8435E+01   0.2000E-03   0.5054E-02   0.4556E-02
   0.8781E+01   0.2000E-03   0.5331E-02   0.4808E-02
   0.9141E+01   0.2000E-03   0.5621E-02   0.5073E-02
   0.9517E+01   0.2000E-03   0.5925E-02   0.5351E-02
   0.9907E+01   0.2000E-03   0.6243E-02   0.5642E-02
   0.1031E+02   0.2000E-03   0.6577E-02   0.5948E-02
   0.1074E+02   0.2000E-03   0.6927E-02   0.6268E-02
   0.1118E+02   0.2000E-03   0.7293E-02   0.6604E-02
   0.1164E+02   0.2000E-03   0.7677E-02   0.6956E-02
   0.1212E+02   0.2000E-03   0.8078E-02   0.7324E-02
   0.1261E+02   0.2000E-03   0.8499E-02   0.7710E-02
   0.1313E+02   0.2000E-03   0.8939E-02   0.8115E-02
   0.1367E+02   0.2000E-03   0.9400E-02   0.8538E-02
   0.1423E+02   0.2000E-03   0.9880E-02   0.8980E-02
   0.1481E+02   0.2000E-03   0.1038E-01   0.9442E-02
   0.1542E+02   0.2000E-03   0.1091E-01   0.9925E-02
   0.1606E+02   0.2000E-03   0.1146E-01   0.1043E-01
   0.1672E+02   0.2000E-03   0.1203E-01   0.1096E-01
   0.1740E+02   0.2000E-03   0.1263E-01   0.1151E-01
   0.1812E+02   0.2000E-03   0.1325E-01   0.1208E-01
   0.1886E+02   0.2000E-03   0.1390E-01   0.1268E-01
   0.1963E+02   0.2000E-03   0.1458E-01   0.1331E-01
   0.2044E+02   0.2000E-03   0.1529E-01   0.1396E-01
   0.2128E+02   0.2000E-03   0.1602E-01   0.1464E-01
   0.2215E+02   0.2000E-03   0.1678E-01   0.1535E-01
   0.2306E+02   0.2000E-03   0.1757E-01   0.1608E-01
   0.2401E+02   0.2000E-03   0.1840E-01   0.1685E-01
   0.2499E+02   0.2000E-03   0.1926E-01   0.1764E-01
   0.2602E+02   0.2000E-03   0.2015E-01   0.1846E-01
   0.2709E+02   0.2000E-03   0.2107E-01   0.1932E-01
   0.2820E+02   0.2000E-03   0.2203E-01   0.2021E-01
   0.2936E+02   0.2000E-03   0.2302E-01   0.2113E-01
   0.3056E+02   0.2000E-03   0.2405E-01   0.2209E-01
   0.3182E+02   0.2000E-03   0.2511E-01   0.2307E-01
   0.3312E+02   0.2000E-03   0.2621E-01   0.2410E-01
   0.3448E+02   0.2000E-03   0.2735E-01   0.2515E-01
   0.3590E+02   0.2000E-03   0.2852E-01   0.2624E-01
   0.3737E+02   0.2000E-03   0.2973E-01   0.2737E-01
   0.3891E+02   0.2000E-03   0.3099E-01   0.2854E-01
   0.4051E+02   0.2000E-03   0.3228E-01   0.2974E-01
   0.4217E+02   0.2000E-03   0.3362E-01   0.3099E-01
   0.4390E+02   0.2000E-03   0.3500E-01   0.3228E-01
   0.4570E+02   0.2000E-03   0.3643E-01   0.3361E-01
   0.4758E+02   0.2000E-03   0.3789E-01   0.3497E-01
   0.4953E+02   0.2000E-03   0.3940E-01   0.3638E-01
   0.5156E+02   0.2000E-03   0.4095E-01   0.3783E-01
   0.5368E+02   0.2000E-03   0.4254E-01   0.3931E-01
   0.5589E+02   0.2000E-03   0.4417E-01   0.4084E-01
   0.5818E+02   0.2000E-03   0.4585E-01   0.4240E-01
   0.6057E+02   0.2000E-03   0.4757E-01   0.4401E-01
   0.6305E+02   0.2000E-03   0.4934E-01   0.4565E-01
   0.6564E+02   0.2000E-03   0.5114E-01   0.4733E-01
   0.6834E+02   0.2000E-03   0.5300E-01   0.4906E-01
   0.7114E+02   0.2000E-03   0.5490E-01   0.5083E-01
   0.7406E+02   0.2000E-03   0.5683E-01   0.5264E-01
   0.7710E+02   0.2000E-03   0.5881E-01   0.5448E-01
   0.8027E+02   0.2000E-03   0.6083E-01   0.5636E-01
   0.8357E+02   0.2000E-03   0.6288E-01   0.5828E-01
   0.8700E+02   0.2000E-03   0.6497E-01   0.6023E-01
   0.9057E+02   0.2000E-03   0.6710E-01   0.6221E-01
   0.9429E+02   0.2000E-03   0.6928E-01   0.6424E-01
   0.9816E+02   0.2000E-03   0.7152E-01   0.6633E-01
   0.1022E+03   0.2000E-03   0.7380E-01   0.6846E-01
   0.1064E+03   0.2000E-03   0.7612E-01   0.7062E-01
   0.1107E+03   0.2000E-03   0.7848E-01   0.7281E-01
   0.1153E+03   0.2000E-03   0.8087E-01   0.7504E-01
   0.1200E+03   0.2000E-03   0.8330E-01   0.7729E-01
   0.1250E+03   0.2000E-03   0.8575E-01   0.7957E-01
   0.1301E+03   0.2000E-03   0.8824E-01   0.8186E-01
   0.1354E+03   0.2000E-03   0.9075E-01   0.8418E-01
   0.1410E+03   0.2000E-03   0.9329E-01   0.8653E-01
   0.1468E+03   0.2000E-03   0.9588E-01   0.8893E-01
   0.1528E+03   0.2000E-03   0.9850E-01   0.9136E-01
   0.1591E+03   0.2000E-03   0.1011E+00   0.9381E-01
   0.1656E+03   0.2000E-03   0.1038E+00   0.9631E-01
   0.1724E+03   0.2000E-03   0.1066E+00   0.9882E-01
   0.1795E+03   0.2000E-03   0.1093E+00   0.1014E+00
   0.1868E+03   0.2000E-03   0.1121E+00   0.1039E+00
   0.1945E+03   0.2000E-03   0.1149E+00   0.1065E+00
   0.2025E+03   0.2000E-03   0.1177E+00   0.1090E+00
   0.2108E+03   0.2000E-03   0.1206E+00   0.1117E+00
   0.2195E+03   0.2000E-03   0.1235E+00   0.1143E+00
   0.2285E+03   0.2000E-03   0.1264E+00   0.1170E+00
   0.2379E+03   0.2000E-03   0.1293E+00   0.1197E+00
   0.2476E+03   0.2000E-03   0.1322E+00   0.1223E+00
   0.2578E+03   0.2000E-03   0.1351E+00   0.1250E+00
   0.2684E+03   0.2000E-03   0.1381E+00   0.1277E+00
   0.2794E+03   0.2000E-03   0.1411E+00   0.1304E+00
   0.2909E+03   0.2000E-03   0.1441E+00   0.1332E+00
   0.3028E+03   0.2000E-03   0.1471E+00   0.1359E+00
   0.3152E+03   0.2000E-03   0.1502E+00   0.1387E+00
   0.3282E+03   0.2000E-03   0.1533E+00   0.1415E+00
   0.3416E+03   0.2000E-03   0.1564E+00   0.1443E+00
   0.3557E+03   0.2000E-03   0.1595E+00   0.1471E+00
   0.3703E+03   0.2000E-03   0.1626E+00   0.1499E+00
   0.3855E+03   0.2000E-03   0.1657E+00   0.1527E+00
   0.4013E+03   0.2000E-03   0.1688E+00   0.1555E+00
   0.4178E+03   0.2000E-03   0.1719E+00   0.1583E+00
   0.4349E+03   0.2000E-03   0.1750E+00   0.1612E+00
   0.4528E+03   0.2000E-03   0.1782E+00   0.1640E+00
   0.4714E+03   0.2000E-03   0.1814E+00   0.1669E+00
   0.4907E+03   0.2000E-03   0.1846E+00   0.1698E+00
   0.5109E+03   0.2000E-03   0.1878E+00   0.1726E+00
   0.5318E+03   0.2000E-03   0.1911E+00   0.1755E+00
   0.5537E+03   0.2000E-03   0.1943E+00   0.1784E+00
   0.5764E+03   0.2000E-03   0.1975E+00   0.1812E+00
   0.6001E+03   0.2000E-03   0.2007E+00   0.1841E+00
   0.6247E+03   0.2000E-03   0.2038E+00   0.1869E+00
   0.6504E+03   0.2000E-03   0.2070E+00   0.1898E+00
   0.6771E+03   0.2000E-03   0.2103E+00   0.1926E+00
   0.7048E+03   0.2000E-03   0.2135E+00   0.1955E+00
   0.7338E+03   0.2000E-03   0.2168E+00   0.1984E+00
   0.7639E+03   0.2000E-03   0.2200E+00   0.2013E+00
   0.7953E+03   0.2000E-03   0.2233E+00   0.2041E+00
   0.8279E+03   0.2000E-03   0.2266E+00   0.2070E+00
   0.8619E+03   0.2000E-03   0.2298E+00   0.2099E+00
   0.8973E+03   0.2000E-03   0.2330E+00   0.2127E+00
   0.9341E+03   0.2000E-03   0.2362E+00   0.2156E+00
   0.9725E+03   0.2000E-03   0.2395E+00   0.2184E+00
   0.1012E+04   0.2000E-03   0.2428E+00   0.2213E+00
   0.1054E+04   0.2000E-03   0.2461E+00   0.2242E+00
   0.1097E+04   0.2000E-03   0.2494E+00   0.2271E+00
   0.1142E+04   0.2000E-03   0.2527E+00   0.2299E+00
   0.1189E+04   0.2000E-03   0.2560E+00   0.2328E+00
   0.1238E+04   0.2000E-03   0.2593E+00   0.2357E+00
   0.1289E+04   0.2000E-03   0.2625E+00   0.2386E+00
   0.1342E+04   0.2000E-03   0.2657E+00   0.2414E+00
   0.1397E+04   0.2000E-03   0.2690E+00   0.2443E+00
   0.1454E+04   0.2000E-03   0.2723E+00   0.2472E+00
   0.1514E+04   0.2000E-03   0.2756E+00   0.2500E+00
   0.1576E+04   0.2000E-03   0.2789E+00   0.2529E+00
   0.1641E+04   0.2000E-03   0.2822E+00   0.2558E+00
   0.1708E+04   0.2000E-03   0.2855E+00   0.2586E+00
   0.1778E+04   0.2000E-03   0.2888E+00   0.2615E+00
   0.1851E+04   0.2000E-03   0.2921E+00   0.2644E+00
   0.1927E+04   0.2000E-03   0.2953E+00   0.2672E+00
   0.2006E+04   0.2000E-03   0.2985E+00   0.2701E+00
   0.2089E+04   0.2000E-03   0.3017E+00   0.2729E+00
   0.2174E+04   0.2000E-03   0.3051E+00   0.2757E+00
   0.2264E+04   0.2000E-03   0.3084E+00   0.2786E+00
   0.2357E+04   0.2000E-03   0.3117E+00   0.2814E+00
   0.2453E+04   0.2000E-03   0.3150E+00   0.2843E+00
   0.2554E+04   0.2000E-03   0.3183E+00   0.2872E+00
   0.2659E+04   0.2000E-03   0.3216E+00   0.2901E+00
   0.2768E+04   0.2000E-03   0.3249E+00   0.2929E+00
   0.2882E+04   0.2000E-03   0.3281E+00   0.2958E+00
   0.3000E+04   0.2000E-03   0.3313E+00   0.2986E+00
   0.1000E+01   0.5000E-03   0.9310E-04   0.7523E-04
   0.1041E+01   0.5000E-03   0.1011E-03   0.8191E-04
   0.1084E+01   0.5000E-03   0.1097E-03   0.8911E-04
   0.1128E+01   0.5000E-03   0.1189E-03   0.9685E-04
   0.1175E+01   0.5000E-03   0.1287E-03   0.1052E-03
   0.1223E+01   0.5000E-03   0.1393E-03   0.1141E-03
   0.1273E+01   0.5000E-03   0.1506E-03   0.1237E-03
   0.1325E+01   0.5000E-03   0.1627E-03   0.1340E-03
   0.1380E+01   0.5000E-03   0.1757E-03   0.1450E-03
   0.1436E+01   0.5000E-03   0.1896E-03   0.1568E-03
   0.1495E+01   0.5000E-03   0.2044E-03   0.1695E-03
   0.1557E+01   0.5000E-03   0.2202E-03   0.1830E-03
   0.1621E+01   0.5000E-03   0.2371E-03   0.1975E-03
   0.1687E+01   0.5000E-03   0.2552E-03   0.2131E-03
   0.1756E+01   0.5000E-03   0.2744E-03   0.2296E-03
   0.1828E+01   0.5000E-03   0.2949E-03   0.2473E-03
   0.1904E+01   0.5000E-03   0.3168E-03   0.2662E-03
   0.1982E+01   0.5000E-03   0.3401E-03   0.2863E-03
   0.2063E+01   0.5000E-03   0.3649E-03   0.3078E-03
   0.2148E+01   0.5000E-03   0.3913E-03   0.3307E-03
   0.2236E+01   0.5000E-03   0.4193E-03   0.3551E-03
   0.2328E+01   0.5000E-03   0.4492E-03   0.3811E-03
   0.2423E+01   0.5000E-03   0.4809E-03   0.4088E-03
   0.2523E+01   0.5000E-03   0.5146E-03   0.4383E-03
