    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  31651  13966  12472   5213
   10  33331  14328  12565   6438
   11  33687  14219  12207   7261
   12  33501  13887  11736   7878
   13  33331  13535  11189   8607
   14  33994  13666  10801   9527
   15  34184  13399  10691  10094
   16  34748  13428  10075  11245
   17  34584  13056   9802  11726
   18  33288  12463   9191  11634
   19  32327  12275   8819  11233
   20  31621  11498   8405  11718
   21  30812  10897   7803  12112
   22  30202  10808   7471  11923
   23  29642  10578   7277  11787
   24  28871  10261   6794  11816
   25  28591   9922   6510  12159
   26  27832   9393   6180  12259
   27  26914   9221   5929  11764
   28  26542   8834   5722  11986
   29  26481   8691   5618  12172
   30  25397   8373   5340  11684
   31  24848   8016   4989  11843
   32  24655   7646   5000  12009
   33  24309   7371   4929  12009
   34  23652   7238   4629  11785
   35  23461   6896   4483  12082
   36  22680   6669   4354  11657
   37  22319   6643   4243  11433
   38  21831   6377   4055  11399
   39  21747   6124   4024  11599
   40  21560   5964   3875  11721
   41  20713   5811   3716  11186
   42  20426   5502   3528  11396
   43  19909   5517   3510  10882
   44  19689   5269   3476  10944
   45  19542   5192   3338  11012
   46  19101   5068   3277  10756
   47  18656   4865   3254  10537
   48  18361   4674   3076  10611
   49  18320   4658   3107  10555
   50  18035   4576   2936  10523
   51  17539   4549   2867  10123
   52  17396   4297   2877  10222
   53  17229   4214   2791  10224
   54  16961   4202   2725  10034
   55  16582   3998   2773   9811
   56  16310   3977   2672   9661
   57  16253   3830   2625   9798
   58  15707   3772   2467   9468
   59  15587   3607   2521   9459
   60  15396   3578   2466   9352
   61  15170   3518   2463   9189
   62  14927   3418   2447   9062
   63  14842   3356   2369   9117
   64  14632   3199   2304   9129
   65  14399   3246   2226   8927
   66  14303   3095   2231   8977
   67  13709   3147   2170   8392
   68  13779   2909   2171   8699
