    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      1      0      0      1
    9  60943  24884  23878  12181
   10  63358  25796  23929  13633
   11  65389  26145  23402  15842
   12  65338  25597  22803  16938
   13  65042  25312  21870  17860
   14  64669  24835  20635  19199
   15  64249  24192  19638  20419
   16  63903  23320  18844  21739
   17  63151  22546  17819  22786
   18  61291  22098  16994  22199
   19  60212  21396  16066  22750
   20  57942  20715  15215  22012
   21  56970  19764  14538  22668
   22  55049  18807  13415  22827
   23  53715  18451  12791  22473
   24  52064  17931  12180  21953
   25  50863  17125  11525  22213
   26  49477  16769  11097  21611
   27  48380  16066  10496  21818
   28  47106  15573  10153  21380
   29  45833  14950   9529  21354
   30  44656  14294   9135  21227
   31  43931  13727   8730  21474
   32  42625  13056   8501  21068
   33  41855  12695   8210  20950
   34  40869  12034   7761  21074
   35  39783  11816   7523  20444
   36  38842  11343   7444  20055
   37  38313  11074   7126  20113
   38  37649  10441   6789  20419
   39  36420  10250   6598  19572
   40  36072  10029   6452  19591
   41  35148   9719   6210  19219
   42  34339   9220   5982  19137
   43  33840   8976   6010  18854
   44  33061   8843   5700  18518
   45  32252   8392   5519  18341
   46  32028   8288   5541  18199
   47  31370   8024   5341  18005
   48  31025   7881   5137  18007
   49  30345   7437   5048  17860
   50  29751   7505   4869  17377
   51  29053   7144   4913  16996
   52  28838   7092   4735  17011
   53  28339   6805   4553  16981
   54  27426   6654   4401  16371
   55  27195   6421   4268  16506
   56  26729   6316   4219  16194
   57  26405   6207   4221  15977
   58  25938   5916   4057  15965
   59  25895   5825   3886  16184
   60  25214   5673   3860  15681
   61  24462   5490   3896  15076
   62  24435   5444   3686  15305
   63  24106   5165   3716  15225
   64  23858   5047   3519  15292
   65  23344   4968   3518  14858
   66  23125   4961   3391  14773
   67  22584   4723   3401  14460
   68  22269   4737   3366  14166
