    1      0      0      0      0
    2      0      0      0      0
    3      0      0      0      0
    4      0      0      0      0
    5      0      0      0      0
    6      0      0      0      0
    7      0      0      0      0
    8      0      0      0      0
    9  16277   7302   6464   2511
   10  16791   7334   6404   3053
   11  16697   7143   6314   3240
   12  16429   6840   5990   3599
   13  16430   6756   5575   4099
   14  16482   6668   5473   4341
   15  16423   6700   5355   4368
   16  16737   6529   4896   5312
   17  16449   6328   4866   5255
   18  15843   6070   4583   5190
   19  15170   5989   4394   4787
   20  14901   5586   4109   5206
   21  14394   5225   3808   5361
   22  14160   5197   3624   5339
   23  13750   5054   3578   5118
   24  13494   4996   3261   5237
   25  13298   4779   3192   5327
   26  12858   4430   2969   5459
   27  12388   4305   2896   5187
   28  12123   4150   2776   5197
   29  11949   4109   2682   5158
   30  11632   3982   2522   5128
   31  11357   3775   2323   5259
   32  11292   3561   2380   5351
   33  11001   3496   2313   5192
   34  10733   3364   2195   5174
   35  10559   3262   2065   5232
   36  10154   3065   2031   5058
   37  10185   3076   2015   5094
   38   9820   2958   1885   4977
   39   9798   2759   1873   5166
   40   9731   2740   1770   5221
   41   9252   2687   1735   4830
   42   9161   2492   1620   5049
   43   8985   2565   1600   4820
   44   8810   2423   1579   4808
   45   8738   2371   1553   4814
   46   8449   2303   1481   4665
   47   8215   2277   1534   4404
   48   8128   2117   1422   4589
   49   8190   2172   1441   4577
   50   7899   2067   1348   4484
   51   7955   2040   1333   4582
   52   7795   1945   1289   4561
   53   7703   1944   1303   4456
   54   7513   1919   1248   4346
   55   7291   1864   1262   4165
   56   7344   1814   1204   4326
   57   7269   1794   1228   4247
   58   7044   1708   1104   4232
   59   6868   1639   1152   4077
   60   6880   1659   1112   4109
   61   6784   1571   1105   4108
   62   6532   1578   1097   3857
   63   6635   1531   1073   4031
   64   6508   1429   1095   3984
   65   6398   1433   1031   3934
   66   6277   1421   1001   3855
   67   6030   1446    987   3597
   68   6020   1251   1019   3750
